Date,Price
2014/04/23,210.40
2014/04/22,209.61
2014/04/17,208.59
2014/04/16,207.60
2014/04/15,206.29
2014/04/14,206.73
2014/04/11,206.90
2014/04/10,207.07
2014/04/09,207.97
2014/04/08,206.56
2014/04/07,207.38
2014/04/04,208.26
2014/04/03,208.87
2014/04/02,208.29
2014/04/01,206.72
2014/03/31,206.01
2014/03/28,204.90
2014/03/27,204.45
2014/03/26,205.88
2014/03/25,204.94
2014/03/24,204.01
2014/03/20,203.43
2014/03/19,204.02
2014/03/18,203.13
2014/03/17,202.74
2014/03/14,200.84
2014/03/13,202.22
2014/03/12,203.58
2014/03/11,203.38
2014/03/10,203.19
2014/03/07,204.20
2014/03/06,204.72
2014/03/05,204.12
2014/03/04,203.32
2014/03/03,203.16
2014/02/28,203.88
2014/02/27,201.87
2014/02/26,202.06
2014/02/25,202.30
2014/02/24,204.78
2014/02/21,205.79
2014/02/20,205.43
2014/02/19,206.05
2014/02/18,204.78
2014/02/17,204.87
2014/02/14,204.11
2014/02/13,203.49
2014/02/12,203.96
2014/02/11,201.74
2014/02/10,201.60
2014/02/07,199.76
2014/02/06,198.76
2014/02/05,198.12
2014/02/04,197.69
2014/02/03,200.30
2014/01/31,200.62
2014/01/30,202.33
2014/01/29,202.31
2014/01/28,200.22
2014/01/27,201.51
2014/01/24,203.10
2014/01/23,203.65
2014/01/22,201.33
2014/01/21,201.14
2014/01/20,200.84
2014/01/17,201.43
2014/01/16,200.09
2014/01/15,198.21
2014/01/14,195.48
2014/01/13,195.39
2014/01/10,194.10
2014/01/09,194.69
2014/01/08,195.45
2014/01/07,195.25
2014/01/06,195.78
2014/01/03,195.69
2014/01/02,196.39
2013/12/31,196.31
2013/12/30,196.05
2013/12/27,195.07
2013/12/24,191.59
2013/12/23,191.05
2013/12/20,190.25
2013/12/19,189.83
2013/12/18,188.60
2013/12/17,188.70
2013/12/13,185.75
2013/12/12,188.20
2013/12/11,190.67
2013/12/10,190.91
2013/12/09,190.20
2013/12/06,190.86
2013/12/05,191.46
2013/12/04,189.31
2013/12/03,188.89
2013/12/02,190.39
2013/11/29,191.45
2013/11/28,190.79
2013/11/27,188.96
2013/11/26,188.19
2013/11/25,189.37
2013/11/22,189.52
2013/11/21,190.89
2013/11/20,192.46
2013/11/19,192.43
2013/11/18,192.96
2013/11/15,193.76
2013/11/14,192.88
2013/11/13,192.83
2013/11/12,194.35
2013/11/11,195.17
2013/11/08,194.50
2013/11/07,197.65
2013/11/06,195.98
2013/11/05,195.43
2013/11/04,193.45
2013/11/01,193.47
2013/10/31,192.82
2013/10/30,192.96
2013/10/29,192.48
2013/10/28,191.86
2013/10/25,190.81
2013/10/24,190.56
2013/10/23,191.22
2013/10/22,192.25
2013/10/21,191.67
2013/10/18,190.95
2013/10/17,190.81
2013/10/16,191.12
2013/10/15,191.06
2013/10/14,189.36
2013/10/11,188.46
2013/10/10,187.17
2013/10/09,185.61
2013/10/08,186.53
2013/10/07,187.31
2013/10/04,187.77
2013/10/03,188.73
2013/10/02,188.02
2013/10/01,188.75
2013/09/30,189.19
2013/09/27,189.55
2013/09/26,189.50
2013/09/25,188.97
2013/09/23,187.53
2013/09/20,188.89
2013/09/19,188.86
2013/09/18,186.65
2013/09/17,187.28
2013/09/16,186.84
2013/09/13,186.80
2013/09/12,188.00
2013/09/11,187.66
2013/09/10,188.05
2013/09/09,186.10
2013/09/06,186.42
2013/09/05,186.82
2013/09/04,186.51
2013/09/03,187.98
2013/09/02,187.01
2013/08/30,185.57
2013/08/29,187.06
2013/08/28,188.01
2013/08/27,189.13
2013/08/26,189.36
2013/08/23,187.74
2013/08/22,187.36
2013/08/21,185.85
2013/08/20,184.83
2013/08/19,185.74
2013/08/16,185.59
2013/08/15,184.84
2013/08/14,185.80
2013/08/13,184.88
2013/08/12,182.79
2013/08/08,180.10
2013/08/07,178.60
2013/08/06,178.77
2013/08/05,180.01
2013/08/02,179.43
2013/08/01,178.86
2013/07/31,177.34
2013/07/30,176.84
2013/07/29,176.29
2013/07/26,174.45
2013/07/25,174.39
2013/07/24,174.93
2013/07/23,174.77
2013/07/22,173.98
2013/07/19,174.92
2013/07/18,175.10
2013/07/17,174.78
2013/07/16,172.91
2013/07/15,173.13
2013/07/12,173.58
2013/07/11,172.15
2013/07/10,169.92
2013/07/09,171.06
2013/07/08,169.71
2013/07/05,170.22
2013/07/04,171.02
2013/07/03,169.70
2013/07/02,171.11
2013/07/01,170.80
2013/06/28,170.36
2013/06/27,168.97
2013/06/26,168.40
2013/06/25,168.82
2013/06/24,169.67
2013/06/21,172.07
2013/06/20,174.11
2013/06/19,175.80
2013/06/18,176.98
2013/06/14,174.57
2013/06/13,172.82
2013/06/12,172.83
2013/06/11,174.73
2013/06/10,177.52
2013/06/07,176.30
2013/06/06,175.07
2013/06/05,174.88
2013/06/04,175.63
2013/06/03,176.70
2013/05/31,179.18
2013/05/30,176.43
2013/05/29,175.24
2013/05/28,174.39
2013/05/27,172.34
2013/05/24,171.86
2013/05/23,172.32
2013/05/22,173.75
2013/05/21,172.93
2013/05/20,171.29
2013/05/17,172.53
2013/05/16,170.62
2013/05/15,170.55
2013/05/14,169.76
2013/05/13,169.85
2013/05/10,169.77
2013/05/09,170.86
2013/05/08,170.39
2013/05/07,169.33
2013/05/06,168.19
2013/05/03,167.00
2013/05/02,165.73
2013/04/30,165.79
2013/04/29,166.72
2013/04/26,167.76
2013/04/25,168.21
2013/04/24,166.84
2013/04/23,165.97
2013/04/22,166.07
2013/04/19,165.47
2013/04/18,163.08
2013/04/17,163.61
2013/04/16,165.98
2013/04/15,164.50
2013/04/12,167.72
2013/04/11,168.93
2013/04/10,169.55
2013/04/09,166.53
2013/04/08,166.50
2013/04/05,167.15
2013/04/04,168.89
2013/04/03,170.48
2013/04/02,171.57
2013/03/28,171.58
2013/03/27,171.67
2013/03/26,172.74
2013/03/25,172.33
2013/03/22,172.70
2013/03/20,172.83
2013/03/19,172.90
2013/03/18,173.01
2013/03/15,175.14
2013/03/14,174.04
2013/03/13,174.02
2013/03/12,173.76
2013/03/11,173.72
2013/03/08,173.28
2013/03/07,172.99
2013/03/06,172.00
2013/03/05,171.92
2013/03/04,171.31
2013/03/01,171.78
2013/02/28,171.07
2013/02/27,169.55
2013/02/26,169.93
2013/02/25,170.99
2013/02/22,170.19
2013/02/21,170.23
2013/02/20,172.87
2013/02/19,174.03
2013/02/18,173.63
2013/02/15,174.87
2013/02/14,174.95
2013/02/13,174.73
2013/02/12,174.77
2013/02/11,175.29
2013/02/08,174.76
2013/02/07,173.93
2013/02/06,173.57
2013/02/05,173.12
2013/02/04,173.54
2013/02/01,173.67
2013/01/31,172.57
2013/01/30,171.23
2013/01/29,171.31
2013/01/28,171.02
2013/01/25,170.92
2013/01/24,170.89
2013/01/23,170.10
2013/01/22,169.42
2013/01/21,170.27
2013/01/18,170.01
2013/01/17,168.97
2013/01/16,168.66
2013/01/15,170.17
2013/01/14,169.42
2013/01/11,168.91
2013/01/10,168.64
2013/01/09,168.19
2013/01/08,168.21
2013/01/07,167.72
2013/01/04,167.79
2013/01/03,167.44
2013/01/02,165.82
2012/12/31,165.20
2012/12/28,165.16
2012/12/27,165.94
2012/12/24,165.26
2012/12/21,164.48
2012/12/20,164.72
2012/12/19,164.52
2012/12/18,163.71
2012/12/14,162.83
2012/12/13,163.63
2012/12/12,163.72
2012/12/11,162.20
2012/12/10,161.54
2012/12/07,160.73
2012/12/06,162.00
2012/12/05,161.22
2012/12/04,160.28
2012/12/03,160.82
2012/11/30,160.80
2012/11/29,161.03
2012/11/28,159.95
2012/11/27,161.65
2012/11/26,161.75
2012/11/23,161.70
2012/11/22,162.42
2012/11/21,161.06
2012/11/20,160.84
2012/11/19,159.45
2012/11/16,158.29
2012/11/15,158.31
2012/11/14,159.19
2012/11/13,159.89
2012/11/12,160.67
2012/11/09,160.79
2012/11/08,161.56
2012/11/07,161.65
2012/11/06,161.76
2012/11/05,161.32
2012/11/02,162.33
2012/11/01,160.60
2012/10/31,160.70
2012/10/30,159.78
2012/10/29,158.44
2012/10/26,159.63
2012/10/25,159.90
2012/10/24,159.32
2012/10/23,158.56
2012/10/22,160.24
2012/10/19,160.24
2012/10/18,159.60
2012/10/17,161.72
2012/10/16,160.04
2012/10/15,159.80
2012/10/12,159.60
2012/10/11,159.54
2012/10/10,158.95
2012/10/09,159.09
2012/10/08,159.81
2012/10/05,159.78
2012/10/04,157.47
2012/10/03,157.49
2012/10/02,158.76
2012/10/01,157.82
2012/09/28,157.18
2012/09/27,156.37
2012/09/26,155.82
2012/09/25,157.63
2012/09/21,159.29
2012/09/20,160.55
2012/09/19,162.29
2012/09/18,161.45
2012/09/17,162.23
2012/09/14,161.03
2012/09/13,157.58
2012/09/12,157.50
2012/09/11,156.13
2012/09/10,157.75
2012/09/07,155.94
2012/09/06,153.08
2012/09/05,151.82
2012/09/04,153.06
2012/09/03,153.89
2012/08/31,153.09
2012/08/30,153.34
2012/08/29,154.12
2012/08/28,154.06
2012/08/27,154.47
2012/08/24,153.56
2012/08/23,154.12
2012/08/22,153.38
2012/08/21,154.04
2012/08/20,152.65
2012/08/17,153.28
2012/08/16,154.18
2012/08/15,152.95
2012/08/14,153.17
2012/08/13,153.87
2012/08/10,153.71
2012/08/08,154.11
2012/08/07,153.31
2012/08/06,152.57
2012/08/03,152.13
2012/08/02,151.90
2012/08/01,151.19
2012/07/31,150.08
2012/07/30,150.78
2012/07/27,150.86
2012/07/26,150.05
2012/07/25,150.21
2012/07/24,149.69
2012/07/23,149.15
2012/07/20,151.49
2012/07/19,151.18
2012/07/18,149.37
2012/07/17,149.79
2012/07/16,149.49
2012/07/13,149.62
2012/07/12,149.12
2012/07/11,149.93
2012/07/10,151.08
2012/07/09,150.60
2012/07/06,151.77
2012/07/05,151.84
2012/07/04,151.28
2012/07/03,151.02
2012/07/02,150.84
2012/06/29,151.47
2012/06/28,149.91
2012/06/27,150.29
2012/06/26,151.66
2012/06/25,151.51
2012/06/22,151.74
2012/06/21,154.25
2012/06/20,154.68
2012/06/19,153.49
2012/06/18,152.76
2012/06/15,151.49
2012/06/14,150.54
2012/06/13,150.60
2012/06/12,150.05
2012/06/11,150.87
2012/06/08,150.71
2012/06/07,151.96
2012/06/06,149.87
2012/06/05,149.20
2012/06/04,148.60
2012/06/01,148.36
2012/05/31,149.57
2012/05/30,149.09
2012/05/29,150.13
2012/05/28,149.33
2012/05/25,147.61
2012/05/24,148.77
2012/05/23,149.72
2012/05/22,150.87
2012/05/21,150.32
2012/05/18,150.63
2012/05/17,152.00
2012/05/16,152.51
2012/05/15,151.80
2012/05/14,152.88
2012/05/11,153.86
2012/05/10,154.26
2012/05/09,152.77
2012/05/08,154.30
2012/05/07,154.17
2012/05/03,156.10
2012/05/02,156.38
2012/04/30,156.44
2012/04/26,154.58
2012/04/25,154.49
2012/04/24,153.84
2012/04/23,153.88
2012/04/20,155.21
2012/04/19,155.03
2012/04/18,154.51
2012/04/17,154.12
2012/04/16,153.83
2012/04/13,154.41
2012/04/12,153.84
2012/04/11,154.13
2012/04/10,153.73
2012/04/05,153.50
2012/04/04,153.71
2012/04/03,155.45
2012/04/02,154.55
2012/03/30,154.66
2012/03/29,154.90
2012/03/28,156.06
2012/03/27,157.16
2012/03/26,156.40
2012/03/23,154.91
2012/03/22,156.02
2012/03/20,157.24
2012/03/19,157.44
2012/03/16,157.88
2012/03/15,157.77
2012/03/14,158.35
2012/03/13,157.82
2012/03/12,157.18
2012/03/09,157.03
2012/03/08,156.76
2012/03/07,155.97
2012/03/06,155.79
2012/03/05,157.10
2012/03/02,157.50
2012/03/01,157.08
2012/02/29,157.76
2012/02/28,157.14
2012/02/27,156.07
2012/02/24,156.62
2012/02/23,156.87
2012/02/22,156.41
2012/02/21,156.20
2012/02/20,156.16
2012/02/17,155.79
2012/02/16,154.71
2012/02/15,156.87
2012/02/14,157.05
2012/02/13,156.64
2012/02/10,155.16
2012/02/09,156.03
2012/02/08,156.19
2012/02/07,155.54
2012/02/06,156.41
2012/02/03,156.49
2012/02/02,157.34
2012/02/01,155.59
2012/01/31,155.16
2012/01/30,154.52
2012/01/27,156.09
2012/01/26,156.41
2012/01/25,154.60
2012/01/24,154.57
2012/01/23,155.64
2012/01/20,154.87
2012/01/19,155.04
2012/01/18,154.55
2012/01/17,153.98
2012/01/16,152.26
2012/01/13,152.12
2012/01/12,152.48
2012/01/11,152.26
2012/01/10,152.24
2012/01/09,151.79
2012/01/06,152.11
2012/01/05,151.69
2012/01/04,152.81
2012/01/03,151.77
2011/12/30,151.25
2011/12/29,150.73
2011/12/28,151.33
2011/12/23,151.02
2011/12/22,150.20
2011/12/21,149.61
2011/12/20,149.52
2011/12/19,149.38
2011/12/15,150.39
2011/12/14,151.01
2011/12/13,152.58
2011/12/12,153.45
2011/12/09,154.00
2011/12/08,154.29
2011/12/07,154.53
2011/12/06,154.26
2011/12/05,154.05
2011/12/02,153.18
2011/12/01,152.64
2011/11/30,153.17
2011/11/29,149.25
2011/11/28,149.60
2011/11/25,147.58
2011/11/24,148.72
2011/11/23,147.87
2011/11/22,148.98
2011/11/21,148.90
2011/11/18,150.91
2011/11/17,151.55
2011/11/16,151.74
2011/11/15,151.09
2011/11/14,151.11
2011/11/11,150.19
2011/11/10,150.69
2011/11/09,150.23
2011/11/08,151.72
2011/11/07,149.85
2011/11/04,149.97
2011/11/03,150.45
2011/11/02,149.15
2011/11/01,147.68
2011/10/31,149.94
2011/10/28,150.65
2011/10/27,150.27
2011/10/26,148.82
2011/10/25,147.99
2011/10/24,147.39
2011/10/21,145.98
2011/10/20,145.84
2011/10/19,147.13
2011/10/18,146.44
2011/10/17,147.12
2011/10/14,147.29
2011/10/13,146.74
2011/10/12,147.60
2011/10/11,145.68
2011/10/07,143.86
2011/10/06,143.13
2011/10/05,140.59
2011/10/04,141.57
2011/10/03,142.22
2011/09/30,143.40
2011/09/29,144.15
2011/09/28,146.27
2011/09/27,145.68
2011/09/26,144.57
2011/09/23,144.89
2011/09/22,146.32
2011/09/21,150.77
2011/09/20,149.30
2011/09/19,148.73
2011/09/16,148.58
2011/09/15,147.86
2011/09/14,146.10
2011/09/13,144.46
2011/09/12,142.98
2011/09/09,146.06
2011/09/08,145.36
2011/09/07,145.01
2011/09/06,142.31
2011/09/05,144.12
2011/09/02,145.36
2011/09/01,147.57
2011/08/31,147.69
2011/08/30,144.94
2011/08/29,144.29
2011/08/26,140.26
2011/08/25,142.30
2011/08/24,142.19
2011/08/23,141.01
2011/08/22,142.16
2011/08/19,140.73
2011/08/18,143.32
2011/08/17,144.06
2011/08/16,143.76
2011/08/15,144.00
2011/08/12,143.53
2011/08/11,140.54
2011/08/10,140.25
2011/08/08,139.45
2011/08/05,141.09
2011/08/04,144.05
2011/08/03,146.89
2011/08/02,147.06
2011/08/01,148.64
2011/07/29,148.38
2011/07/28,148.67
2011/07/27,150.13
2011/07/26,150.73
2011/07/25,150.93
2011/07/22,151.17
2011/07/21,150.15
2011/07/20,151.16
2011/07/19,151.47
2011/07/18,151.08
2011/07/15,152.00
2011/07/14,152.44
2011/07/13,151.02
2011/07/12,150.50
2011/07/11,150.84
2011/07/08,150.32
2011/07/07,151.63
2011/07/06,150.56
2011/07/05,150.74
2011/07/04,150.17
2011/07/01,149.11
2011/06/30,149.68
2011/06/29,148.46
2011/06/28,147.29
2011/06/27,145.91
2011/06/24,146.10
2011/06/23,144.94
2011/06/22,146.70
2011/06/21,147.17
2011/06/20,145.37
2011/06/17,146.36
2011/06/15,147.57
2011/06/14,147.78
2011/06/13,148.07
2011/06/10,149.48
2011/06/09,149.49
2011/06/08,148.94
2011/06/07,149.29
2011/06/06,149.16
2011/06/03,149.26
2011/06/02,150.63
2011/06/01,151.61
2011/05/31,152.18
2011/05/30,151.30
2011/05/27,151.01
2011/05/26,150.06
2011/05/25,148.64
2011/05/24,148.47
2011/05/23,147.22
2011/05/20,149.81
2011/05/19,149.85
2011/05/17,149.39
2011/05/16,149.09
2011/05/13,149.96
2011/05/12,148.76
2011/05/11,150.29
2011/05/10,149.52
2011/05/09,148.02
2011/05/06,149.03
2011/05/05,148.68
2011/05/04,150.03
2011/05/03,151.10
2011/04/29,152.01
2011/04/28,150.56
2011/04/26,150.70
2011/04/21,150.74
2011/04/20,149.44
2011/04/19,147.53
2011/04/18,148.15
2011/04/15,149.14
2011/04/14,148.76
2011/04/13,149.91
2011/04/12,150.24
2011/04/11,151.23
2011/04/08,151.93
2011/04/07,152.01
2011/04/06,152.25
2011/04/05,151.60
2011/04/04,151.24
2011/04/01,150.36
2011/03/31,150.56
2011/03/30,149.85
2011/03/29,148.22
2011/03/28,147.33
2011/03/25,147.38
2011/03/24,147.49
2011/03/23,146.25
2011/03/22,145.30
2011/03/18,145.15
2011/03/17,144.99
2011/03/16,143.81
2011/03/15,142.18
2011/03/14,144.64
2011/03/11,145.10
2011/03/10,145.84
2011/03/09,147.85
2011/03/08,147.65
2011/03/07,149.09
2011/03/04,148.68
2011/03/03,148.35
2011/03/02,147.10
2011/03/01,147.99
2011/02/28,148.40
2011/02/25,146.87
2011/02/24,146.56
2011/02/23,148.23
2011/02/22,149.47
2011/02/21,150.07
2011/02/18,149.24
2011/02/17,150.38
2011/02/16,150.40
2011/02/15,151.63
2011/02/14,151.10
2011/02/11,150.23
2011/02/10,149.37
2011/02/09,149.39
2011/02/08,149.63
2011/02/07,150.60
2011/02/04,150.89
2011/02/03,148.84
2011/02/02,148.43
2011/02/01,146.67
2011/01/31,145.40
2011/01/28,145.91
2011/01/27,147.28
2011/01/26,146.32
2011/01/25,146.17
2011/01/24,147.09
2011/01/21,147.85
2011/01/20,147.25
2011/01/19,149.01
2011/01/18,148.98
2011/01/17,148.92
2011/01/14,148.78
2011/01/13,148.12
2011/01/12,147.99
2011/01/11,146.60
2011/01/10,145.71
2011/01/07,145.77
2011/01/06,147.21
2011/01/05,146.47
2011/01/04,147.84
2011/01/03,146.99
2010/12/31,147.09
2010/12/30,147.17
2010/12/29,146.29
2010/12/28,146.49
2010/12/24,146.35
2010/12/23,146.36
2010/12/22,146.37
2010/12/21,145.61
2010/12/20,144.86
2010/12/17,144.62
2010/12/15,142.77
2010/12/14,142.91
2010/12/13,142.61
2010/12/10,141.82
2010/12/09,142.22
2010/12/08,142.56
2010/12/07,142.88
2010/12/06,142.17
2010/12/03,141.22
2010/12/02,140.10
2010/12/01,138.48
2010/11/30,137.10
2010/11/29,138.49
2010/11/26,138.84
2010/11/25,139.72
2010/11/24,138.27
2010/11/23,138.43
2010/11/22,140.04
2010/11/19,140.05
2010/11/18,140.94
2010/11/17,140.28
2010/11/16,141.04
2010/11/15,141.57
2010/11/12,140.75
2010/11/11,141.20
2010/11/10,141.56
2010/11/09,141.77
2010/11/08,140.31
2010/11/05,139.43
2010/11/04,139.78
2010/11/03,138.72
2010/11/02,137.51
2010/11/01,136.86
2010/10/29,136.96
2010/10/28,136.09
2010/10/27,135.94
2010/10/26,135.51
2010/10/25,136.40
2010/10/22,136.54
2010/10/21,137.05
2010/10/20,135.95
2010/10/19,136.51
2010/10/18,136.76
2010/10/15,136.90
2010/10/14,137.07
2010/10/13,137.24
2010/10/12,135.60
2010/10/11,135.87
2010/10/08,134.84
2010/10/07,135.97
2010/10/06,135.60
2010/10/05,134.44
2010/10/04,134.17
2010/10/01,133.73
2010/09/30,133.66
2010/09/29,132.60
2010/09/28,132.08
2010/09/27,132.18
2010/09/23,130.59
2010/09/22,130.58
2010/09/21,131.02
2010/09/20,130.67
2010/09/17,129.88
2010/09/16,129.61
2010/09/15,129.02
2010/09/14,129.80
2010/09/13,129.01
2010/09/10,127.51
2010/09/09,128.12
2010/09/08,126.50
2010/09/07,126.47
2010/09/06,127.69
2010/09/03,127.00
2010/09/02,128.20
2010/09/01,126.69
2010/08/31,125.05
2010/08/30,124.33
2010/08/27,123.92
2010/08/26,123.65
2010/08/25,123.01
2010/08/24,124.28
2010/08/23,125.52
2010/08/20,124.40
2010/08/19,125.99
2010/08/18,126.56
2010/08/17,126.95
2010/08/16,126.26
2010/08/13,125.79
2010/08/12,124.72
2010/08/11,126.37
2010/08/10,127.20
2010/08/06,128.87
2010/08/05,129.04
2010/08/04,128.33
2010/08/03,129.53
2010/08/02,129.29
2010/07/30,128.09
2010/07/29,128.37
2010/07/28,127.59
2010/07/27,128.19
2010/07/26,127.94
2010/07/23,127.73
2010/07/22,127.12
2010/07/21,126.40
2010/07/20,124.16
2010/07/19,124.47
2010/07/16,125.92
2010/07/15,125.50
2010/07/14,124.26
2010/07/13,124.56
2010/07/12,123.67
2010/07/09,123.57
2010/07/08,122.74
2010/07/07,121.89
2010/07/06,122.43
2010/07/05,121.44
2010/07/02,121.10
2010/07/01,121.20
2010/06/30,121.59
2010/06/29,122.42
2010/06/28,123.49
2010/06/25,123.78
2010/06/24,124.69
2010/06/23,125.38
2010/06/22,125.93
2010/06/21,126.22
2010/06/18,125.26
2010/06/17,126.21
2010/06/15,124.58
2010/06/14,123.84
2010/06/11,122.31
2010/06/10,121.71
2010/06/09,120.75
2010/06/08,120.24
2010/06/07,120.84
2010/06/04,120.93
2010/06/03,123.06
2010/06/02,121.90
2010/06/01,121.53
2010/05/31,123.06
2010/05/28,123.18
2010/05/27,122.52
2010/05/26,120.99
2010/05/25,118.68
2010/05/24,120.51
2010/05/21,118.87
2010/05/20,120.73
2010/05/19,123.00
2010/05/18,123.33
2010/05/17,123.20
2010/05/14,124.22
2010/05/13,125.31
2010/05/12,125.01
2010/05/11,123.96
2010/05/10,123.50
2010/05/07,122.21
2010/05/06,123.58
2010/05/05,124.26
2010/05/04,125.89
2010/05/03,125.87
2010/04/30,126.32
2010/04/29,126.07
2010/04/28,126.15
2010/04/26,127.69
2010/04/23,126.62
2010/04/22,126.72
2010/04/21,127.08
2010/04/20,126.77
2010/04/19,125.46
2010/04/16,126.91
2010/04/15,127.38
2010/04/14,127.16
2010/04/13,126.62
2010/04/12,126.92
2010/04/09,126.92
2010/04/08,126.59
2010/04/07,127.02
2010/04/06,126.29
2010/04/01,124.72
2010/03/31,124.71
2010/03/30,124.71
2010/03/29,124.96
2010/03/26,124.89
2010/03/25,124.87
2010/03/24,124.99
2010/03/23,125.12
2010/03/19,125.55
2010/03/18,125.26
2010/03/17,124.89
2010/03/16,124.11
2010/03/15,123.87
2010/03/12,123.96
2010/03/11,123.79
2010/03/10,124.28
2010/03/09,124.15
2010/03/08,124.63
2010/03/05,123.52
2010/03/04,122.88
2010/03/03,123.50
2010/03/02,122.76
2010/03/01,121.93
2010/02/26,121.64
2010/02/25,121.11
2010/02/24,121.04
2010/02/23,122.04
2010/02/22,122.31
2010/02/19,121.66
2010/02/18,121.87
2010/02/17,121.71
2010/02/16,120.83
2010/02/15,120.07
2010/02/12,119.61
2010/02/11,119.85
2010/02/10,119.92
2010/02/09,119.27
2010/02/08,117.99
2010/02/05,117.73
2010/02/04,120.55
2010/02/03,121.39
2010/02/02,120.07
2010/02/01,119.68
2010/01/29,120.32
2010/01/28,120.53
2010/01/27,120.43
2010/01/26,119.95
2010/01/25,121.41
2010/01/22,120.69
2010/01/21,122.29
2010/01/20,122.67
2010/01/19,122.70
2010/01/18,122.60
2010/01/15,122.48
2010/01/14,122.88
2010/01/13,123.01
2010/01/12,122.27
2010/01/11,123.57
2010/01/08,122.75
2010/01/07,121.82
2010/01/06,121.85
2010/01/05,121.19
2010/01/04,120.57
2009/12/31,120.42
2009/12/30,119.82
2009/12/29,120.29
2009/12/28,120.30
2009/12/24,119.43
2009/12/23,119.52
2009/12/22,119.04
2009/12/21,117.92
2009/12/18,117.41
2009/12/17,117.88
2009/12/15,117.27
2009/12/14,117.20
2009/12/11,117.58
2009/12/10,115.92
2009/12/09,116.39
2009/12/08,116.83
2009/12/07,117.26
2009/12/04,118.59
2009/12/03,118.62
2009/12/02,119.46
2009/12/01,118.96
2009/11/30,117.56
2009/11/27,117.28
2009/11/26,119.13
2009/11/25,120.27
2009/11/24,119.54
2009/11/23,119.32
2009/11/20,118.77
2009/11/19,119.70
2009/11/18,120.68
2009/11/17,120.12
2009/11/16,119.86
2009/11/13,118.93
2009/11/12,118.55
2009/11/11,118.90
2009/11/10,118.62
2009/11/09,118.41
2009/11/06,118.11
2009/11/05,116.99
2009/11/04,117.15
2009/11/03,116.70
2009/11/02,118.17
2009/10/30,118.62
2009/10/29,118.49
2009/10/28,117.41
2009/10/27,118.44
2009/10/26,119.83
2009/10/23,120.33
2009/10/22,118.98
2009/10/21,117.80
2009/10/20,118.30
2009/10/19,118.19
2009/10/16,117.62
2009/10/15,117.46
2009/10/14,118.33
2009/10/13,117.53
2009/10/12,116.78
2009/10/09,115.93
2009/10/08,116.54
2009/10/07,115.40
2009/10/06,113.88
2009/10/05,113.34
2009/10/02,112.70
2009/10/01,113.91
2009/09/30,112.68
2009/09/29,112.02
2009/09/28,110.87
2009/09/25,112.25
2009/09/23,113.21
2009/09/22,113.67
2009/09/21,113.13
2009/09/18,113.53
2009/09/17,113.59
2009/09/16,112.63
2009/09/15,111.80
2009/09/14,111.42
2009/09/11,113.55
2009/09/10,112.66
2009/09/09,112.48
2009/09/08,112.12
2009/09/07,111.66
2009/09/04,110.89
2009/09/03,110.93
2009/09/02,110.41
2009/09/01,111.83
2009/08/31,112.17
2009/08/28,112.98
2009/08/27,112.19
2009/08/26,111.70
2009/08/25,112.12
2009/08/24,111.91
2009/08/21,110.33
2009/08/20,109.77
2009/08/19,108.60
2009/08/18,109.03
2009/08/17,108.75
2009/08/14,111.06
2009/08/13,110.25
2009/08/12,109.43
2009/08/11,111.32
2009/08/07,111.48
2009/08/06,111.22
2009/08/05,111.18
2009/08/04,109.43
2009/08/03,109.99
2009/07/31,106.85
2009/07/30,105.10
2009/07/29,104.08
2009/07/28,105.05
2009/07/27,104.95
2009/07/24,105.46
2009/07/23,104.09
2009/07/22,103.37
2009/07/21,105.71
2009/07/20,104.91
2009/07/17,104.22
2009/07/16,103.55
2009/07/15,103.30
2009/07/14,100.96
2009/07/13,100.00
