Date,Price
2014/09/23,6023.55
2014/09/22,6165.92
2014/09/19,6252.73
2014/09/18,6185.03
2014/09/17,6172.06
2014/09/16,6164.51
2014/09/15,6208.80
2014/09/12,6173.51
2014/09/11,6157.36
2014/09/10,6183.53
2014/09/09,6246.82
2014/09/08,6216.73
2014/09/05,6204.64
2014/09/04,6246.20
2014/09/03,6220.95
2014/09/02,6188.32
2014/09/01,6148.31
2014/08/29,6114.81
2014/08/28,6144.39
2014/08/27,6213.18
2014/08/26,6195.48
2014/08/25,6167.60
2014/08/22,6160.78
2014/08/21,6197.30
2014/08/20,6171.60
2014/08/19,6176.26
2014/08/18,6207.80
2014/08/15,6182.68
2014/08/14,6155.71
2014/08/13,6181.70
2014/08/12,6203.33
2014/08/11,6201.90
2014/08/08,6100.66
2014/08/07,6106.64
2014/08/06,6107.51
2014/08/05,6173.18
2014/08/04,6151.13
2014/08/01,6113.90
2014/07/31,6170.85
2014/07/30,6244.64
2014/07/29,6280.08
2014/07/28,6239.65
2014/07/25,6208.83
2014/07/24,6221.40
2014/07/23,6228.79
2014/07/22,6241.56
2014/07/21,6178.18
2014/07/18,6190.88
2014/07/17,6222.52
2014/07/16,6279.44
2014/07/15,6236.02
2014/07/14,6201.72
2014/07/11,6141.19
2014/07/10,6095.34
2014/07/09,6179.79
2014/07/08,6222.76
2014/07/07,6255.65
2014/07/04,6277.17
2014/07/03,6279.19
2014/07/02,6255.21
2014/07/01,6191.66
2014/06/30,6202.68
2014/06/27,6148.23
2014/06/26,6181.20
2014/06/25,6101.63
2014/06/24,6190.98
2014/06/23,6209.29
2014/06/20,6253.56
2014/06/19,6233.21
2014/06/18,6180.16
2014/06/17,6175.07
2014/06/13,6157.11
2014/06/12,6150.42
2014/06/11,6171.68
2014/06/10,6122.07
2014/06/09,6076.02
2014/06/06,6063.24
2014/06/05,6070.01
2014/06/04,6068.33
2014/06/03,6053.07
2014/06/02,6048.63
2014/05/30,6028.00
2014/05/29,6030.56
2014/05/28,6046.15
2014/05/27,6058.17
2014/05/26,6053.70
2014/05/23,6059.32
2014/05/22,6059.34
2014/05/21,6012.69
2014/05/20,6024.92
2014/05/19,6000.19
2014/05/16,5961.07
2014/05/15,6040.36
2014/05/14,5994.37
2014/05/13,5943.72
2014/05/12,5954.31
2014/05/09,5913.96
2014/05/08,5924.54
2014/05/06,5923.95
2014/05/05,5923.41
2014/05/02,5942.20
2014/04/30,5917.24
2014/04/29,5911.28
2014/04/25,5941.52
2014/04/24,5945.84
2014/04/23,5928.74
2014/04/22,5894.61
2014/04/17,5853.86
2014/04/16,5819.09
2014/04/15,5805.55
2014/04/14,5832.78
2014/04/11,5820.41
2014/04/10,5871.34
2014/04/09,5889.42
2014/04/08,5812.30
2014/04/07,5820.37
2014/04/04,5861.42
2014/04/03,5863.32
2014/04/02,5865.44
2014/04/01,5836.28
2014/03/31,5789.61
2014/03/28,5779.56
2014/03/27,5725.98
2014/03/26,5789.24
2014/03/25,5739.96
2014/03/24,5686.03
2014/03/20,5620.58
2014/03/19,5675.11
2014/03/18,5657.36
2014/03/17,5616.63
2014/03/14,5576.67
2014/03/13,5664.57
2014/03/12,5712.05
2014/03/11,5733.49
2014/03/10,5738.91
2014/03/07,5781.20
2014/03/06,5765.39
2014/03/05,5756.42
2014/03/04,5749.51
2014/03/03,5681.63
2014/02/28,5706.97
2014/02/27,5667.06
2014/02/26,5680.65
2014/02/25,5675.09
2014/02/24,5732.04
2014/02/21,5719.16
2014/02/20,5691.87
2014/02/19,5707.51
2014/02/18,5682.53
2014/02/17,5679.16
2014/02/14,5618.23
2014/02/13,5575.72
2014/02/12,5578.36
2014/02/11,5524.58
2014/02/10,5505.83
2014/02/07,5432.31
2014/02/06,5346.05
2014/02/05,5327.72
2014/02/04,5310.52
2014/02/03,5414.75
2014/01/31,5419.40
2014/01/30,5443.06
2014/01/29,5529.70
2014/01/28,5488.55
2014/01/27,5511.23
2014/01/24,5575.30
2014/01/23,5681.99
2014/01/22,5629.90
2014/01/21,5632.32
2014/01/20,5618.16
2014/01/17,5621.32
2014/01/16,5609.34
2014/01/15,5579.65
2014/01/14,5509.50
2014/01/13,5501.26
2014/01/10,5477.51
2014/01/09,5462.11
2014/01/08,5493.61
2014/01/07,5514.23
2014/01/06,5509.91
2014/01/03,5532.95
2014/01/02,5587.71
2013/12/31,5609.38
2013/12/30,5578.90
2013/12/27,5541.54
2013/12/24,5431.02
2013/12/23,5412.68
2013/12/20,5381.42
2013/12/19,5361.88
2013/12/18,5308.54
2013/12/17,5300.70
2013/12/13,5195.09
2013/12/12,5261.43
2013/12/11,5400.20
2013/12/10,5392.16
2013/12/09,5395.76
2013/12/06,5383.76
2013/12/05,5380.52
2013/12/04,5329.08
2013/12/03,5313.52
2013/12/02,5400.43
2013/11/29,5431.78
2013/11/28,5421.76
2013/11/27,5352.51
2013/11/26,5319.81
2013/11/25,5375.12
2013/11/22,5343.56
2013/11/21,5405.43
2013/11/20,5445.04
2013/11/19,5440.74
2013/11/18,5461.55
2013/11/15,5481.12
2013/11/14,5435.17
2013/11/13,5405.09
2013/11/12,5496.01
2013/11/11,5516.81
2013/11/08,5491.65
2013/11/07,5593.17
2013/11/06,5576.05
2013/11/05,5556.01
2013/11/04,5524.26
2013/11/01,5510.27
2013/10/31,5495.73
2013/10/30,5506.95
2013/10/29,5504.08
2013/10/28,5477.23
2013/10/25,5435.83
2013/10/24,5444.57
2013/10/23,5450.63
2013/10/22,5470.60
2013/10/21,5418.39
2013/10/18,5392.10
2013/10/17,5380.68
2013/10/16,5377.33
2013/10/15,5349.08
2013/10/14,5266.11
2013/10/11,5253.48
2013/10/10,5196.68
2013/10/09,5159.68
2013/10/08,5233.45
2013/10/07,5269.80
2013/10/04,5295.98
2013/10/03,5336.45
2013/10/02,5300.66
2013/10/01,5308.46
2013/09/30,5324.22
2013/09/27,5351.62
2013/09/26,5363.65
2013/09/25,5351.66
2013/09/23,5326.32
2013/09/20,5332.27
2013/09/19,5361.49
2013/09/18,5254.46
2013/09/17,5283.22
2013/09/16,5262.34
2013/09/13,5257.02
2013/09/12,5267.06
2013/09/11,5240.33
2013/09/10,5255.86
2013/09/09,5167.03
2013/09/06,5184.98
2013/09/05,5168.43
2013/09/04,5115.67
2013/09/03,5196.12
2013/09/02,5153.75
2013/08/30,5074.88
2013/08/29,5104.93
2013/08/28,5105.27
2013/08/27,5173.24
2013/08/26,5213.51
2013/08/23,5168.69
2013/08/22,5168.72
2013/08/21,5152.60
2013/08/20,5125.33
2013/08/19,5159.89
2013/08/16,5143.99
2013/08/15,5109.20
2013/08/14,5164.08
2013/08/13,5118.59
2013/08/12,5066.54
2013/08/08,4994.27
2013/08/07,4964.68
2013/08/06,4976.42
2013/08/05,4990.05
2013/08/02,5000.12
2013/08/01,4980.47
2013/07/31,4924.46
2013/07/30,4898.50
2013/07/29,4865.90
2013/07/26,4806.35
2013/07/25,4807.84
2013/07/24,4888.00
2013/07/23,4896.16
2013/07/22,4843.34
2013/07/19,4840.30
2013/07/18,4861.08
2013/07/17,4859.98
2013/07/16,4800.40
2013/07/15,4846.28
2013/07/12,4863.50
2013/07/11,4796.30
2013/07/10,4690.97
2013/07/09,4757.76
2013/07/08,4674.86
2013/07/05,4703.10
2013/07/04,4750.44
2013/07/03,4665.49
2013/07/02,4714.69
2013/07/01,4733.55
2013/06/28,4735.03
2013/06/27,4650.29
2013/06/26,4631.91
2013/06/25,4592.19
2013/06/24,4584.27
2013/06/21,4726.61
2013/06/20,4804.45
2013/06/19,4896.31
2013/06/18,4923.70
2013/06/14,4837.08
2013/06/13,4771.27
2013/06/12,4763.85
2013/06/11,4789.93
2013/06/10,4941.38
2013/06/07,4893.24
2013/06/06,4851.47
2013/06/05,4892.72
2013/06/04,4948.60
2013/06/03,5082.46
2013/05/30,5025.50
2013/05/29,5000.06
2013/05/28,5041.28
2013/05/27,4958.21
2013/05/24,4902.01
2013/05/23,4930.39
2013/05/22,5026.38
2013/05/21,5007.55
2013/05/20,4914.75
2013/05/17,4977.21
2013/05/16,4964.00
2013/05/15,4894.07
2013/05/14,4845.99
2013/05/13,4822.34
2013/05/10,4809.71
2013/05/09,4855.85
2013/05/08,4824.16
2013/05/07,4780.84
2013/05/06,4756.20
2013/05/03,4699.32
2013/05/02,4631.06
2013/04/30,4608.29
2013/04/29,4637.20
2013/04/26,4677.01
2013/04/25,4671.26
2013/04/24,4622.64
2013/04/23,4609.26
2013/04/22,4577.79
2013/04/19,4561.55
2013/04/18,4511.99
2013/04/17,4528.40
2013/04/16,4583.98
2013/04/15,4530.48
2013/04/12,4613.07
2013/04/11,4656.34
2013/04/10,4640.02
2013/04/09,4567.34
2013/04/08,4585.15
2013/04/05,4561.54
2013/04/04,4672.82
2013/04/03,4733.94
2013/04/02,4775.63
2013/03/28,4754.82
2013/03/27,4747.68
2013/03/26,4801.41
2013/03/25,4778.60
2013/03/22,4784.25
2013/03/20,4818.06
2013/03/19,4816.28
2013/03/18,4825.65
2013/03/15,4894.06
2013/03/14,4887.72
2013/03/13,4877.90
2013/03/12,4869.31
2013/03/11,4883.41
2013/03/08,4861.18
2013/03/07,4849.75
2013/03/06,4824.45
2013/03/05,4806.77
2013/03/04,4752.06
2013/03/01,4746.82
2013/02/28,4716.77
2013/02/27,4666.79
2013/02/26,4693.12
2013/02/25,4750.44
2013/02/22,4720.27
2013/02/21,4728.79
2013/02/20,4813.48
2013/02/19,4859.89
2013/02/18,4825.14
2013/02/15,4854.74
2013/02/14,4847.87
2013/02/13,4851.05
2013/02/12,4852.36
2013/02/11,4886.00
2013/02/08,4883.31
2013/02/07,4858.22
2013/02/06,4847.64
2013/02/05,4851.33
2013/02/04,4859.41
2013/02/01,4862.36
2013/01/31,4833.33
2013/01/30,4845.47
2013/01/29,4845.64
2013/01/28,4815.92
2013/01/25,4830.23
2013/01/24,4821.76
2013/01/23,4784.43
2013/01/22,4740.68
2013/01/21,4754.10
2013/01/18,4781.63
2013/01/17,4759.28
2013/01/16,4743.70
2013/01/15,4760.42
2013/01/14,4773.58
2013/01/11,4782.55
2013/01/10,4785.20
2013/01/09,4785.43
2013/01/08,4778.43
2013/01/07,4777.60
2013/01/04,4793.24
2013/01/03,4778.97
2013/01/02,4752.59
2012/12/31,4713.09
2012/12/284717.81
2012/12/274735.87
2012/12/244709.45
2012/12/214698.20
2012/12/204717.70
2012/12/194702.13
2012/12/184669.52
2012/12/144634.62
2012/12/134653.10
2012/12/124661.87
2012/12/114624.03
2012/12/104599.75
2012/12/074578.35
2012/12/064611.84
2012/12/054603.89
2012/12/044570.28
2012/12/034584.41
2012/11/304586.83
2012/11/294556.28
2012/11/284506.43
2012/11/274549.39
2012/11/264540.99
2012/11/234536.31
2012/11/224557.45
2012/11/214498.11
2012/11/204473.88
2012/11/194455.38
2012/11/164421.87
2012/11/154442.66
2012/11/144483.58
2012/11/134497.40
2012/11/124508.52
2012/11/094478.88
2012/11/084520.36
2012/11/074511.17
2012/11/064541.21
2012/11/054518.04
2012/11/024537.76
2012/11/014479.16
2012/10/314466.40
2012/10/304458.77
2012/10/294410.72
2012/10/264437.63
2012/10/254446.93
2012/10/244425.73
2012/10/234402.38
2012/10/224435.42
2012/10/194419.38
2012/10/184386.53
2012/10/174474.39
2012/10/164414.89
2012/10/154397.76
2012/10/124366.89
2012/10/114368.20
2012/10/104323.54
2012/10/094340.62
2012/10/084365.04
2012/10/054369.77
2012/10/044327.87
2012/10/034322.74
2012/10/024347.47
2012/10/014307.51
2012/09/284257.22
2012/09/274242.27
2012/09/264233.50
2012/09/254296.25
2012/09/214320.46
2012/09/204332.58
2012/09/194353.38
2012/09/184341.28
2012/09/174353.15
2012/09/144340.25
2012/09/134256.06
2012/09/124257.41
2012/09/114205.40
2012/09/104247.66
2012/09/074237.65
2012/09/064176.20
2012/09/054161.36
2012/09/044185.38
2012/09/034215.20
2012/08/314186.88
2012/08/304193.22
2012/08/294235.25
2012/08/284236.74
2012/08/274249.10
2012/08/244224.66
2012/08/234233.74
2012/08/224219.98
2012/08/214237.64
2012/08/204204.34
2012/08/174214.72
2012/08/164212.25
2012/08/154182.44
2012/08/144192.85
2012/08/134190.41
2012/08/104171.19
2012/08/084197.84
2012/08/074176.73
2012/08/064169.37
2012/08/034144.05
2012/08/024105.69
2012/08/014108.96
2012/07/314061.48
2012/07/304080.02
2012/07/274061.27
2012/07/264016.43
2012/07/254011.40
2012/07/243997.59
2012/07/233966.26
2012/07/204034.44
2012/07/194019.98
2012/07/183963.24
2012/07/173964.67
2012/07/163952.01
2012/07/133944.49
2012/07/123932.11
2012/07/113953.03
2012/07/104000.35
2012/07/093985.17
2012/07/064022.78
2012/07/054011.80
2012/07/043998.38
2012/07/033973.37
2012/07/023958.57
2012/06/294027.19
2012/06/283983.00
2012/06/274015.46
2012/06/264056.82
2012/06/254063.99
2012/06/224088.74
2012/06/214167.87
2012/06/204180.00
2012/06/194135.17
2012/06/184106.25
2012/06/154054.45
2012/06/144051.21
2012/06/134056.45
2012/06/124041.24
2012/06/114052.88
2012/06/084031.68
2012/06/074072.10
2012/06/063989.18
2012/06/053969.65
2012/06/043964.82
2012/06/013945.83
2012/05/313968.24
2012/05/303963.78
2012/05/293988.56
2012/05/283984.49
2012/05/253919.48
2012/05/243949.77
2012/05/233968.32
2012/05/223992.61
2012/05/213960.00
2012/05/183971.04
2012/05/174028.96
2012/05/164035.21
2012/05/154015.90
2012/05/144036.02
2012/05/114054.24
2012/05/104052.75
2012/05/093988.01
2012/05/084044.68
2012/05/074053.18
2012/05/034139.28
2012/05/024136.72
2012/04/304127.18
2012/04/264084.04
2012/04/254075.63
2012/04/244047.11
2012/04/234056.62
2012/04/204101.53
2012/04/194087.66
2012/04/184073.16
2012/04/174035.78
2012/04/164035.26
2012/04/134043.08
2012/04/124023.85
2012/04/114031.14
2012/04/104037.89
2012/04/054005.62
2012/04/044021.50
2012/04/034086.92
2012/04/024034.21
2012/03/304013.30
2012/03/294004.70
2012/03/284040.93
2012/03/274071.66
2012/03/264044.11
2012/03/233985.69
2012/03/224012.74
2012/03/204054.93
2012/03/194087.21
2012/03/164114.68
2012/03/154108.16
2012/03/144129.09
2012/03/134083.81
2012/03/124060.76
2012/03/094043.84
2012/03/084042.49
2012/03/074022.00
2012/03/064018.33
2012/03/054070.59
2012/03/024075.91
2012/03/014080.01
2012/02/294108.89
2012/02/284095.18
2012/02/274061.57
2012/02/244087.04
2012/02/234089.01
2012/02/224065.97
2012/02/214085.43
2012/02/204089.60
2012/02/174075.68
2012/02/164035.76
2012/02/154096.89
2012/02/144100.44
2012/02/134101.26
2012/02/104056.24
2012/02/094094.14
2012/02/084099.70
2012/02/074071.49
2012/02/064108.08
2012/02/034106.92
2012/02/024123.77
2012/02/014085.66
2012/01/314053.57
2012/01/304032.78
2012/01/274076.61
2012/01/264092.00
2012/01/254038.45
2012/01/244041.30
2012/01/234068.98
2012/01/204027.78
2012/01/194036.96
2012/01/184014.59
2012/01/174010.12
2012/01/163957.30
2012/01/133954.14
2012/01/123960.55
2012/01/113948.06
2012/01/103952.31
2012/01/093921.08
2012/01/063930.33
2012/01/053915.68
2012/01/043952.07
2012/01/033915.20
2011/12/303875.13
2011/12/293881.49
2011/12/283910.99
2011/12/233900.34
2011/12/223858.25
2011/12/213833.69
2011/12/203835.24
2011/12/193847.09
2011/12/153870.47
2011/12/143885.04
2011/12/133925.43
2011/12/123958.08
2011/12/093978.72
2011/12/084012.99
2011/12/074003.34
2011/12/063988.42
2011/12/053994.94
2011/12/023996.39
2011/12/013987.98
2011/11/304008.38
2011/11/293845.38
2011/11/283851.51
2011/11/253753.67
2011/11/243804.40
2011/11/233764.66
2011/11/223809.40
2011/11/213807.52
2011/11/183890.88
2011/11/173953.36
2011/11/163986.53
2011/11/153945.20
2011/11/143943.08
2011/11/113907.80
2011/11/103943.95
2011/11/093924.39
2011/11/083998.80
2011/11/073919.26
2011/11/043903.86
2011/11/033937.56
2011/11/023883.27
2011/11/013848.19
2011/10/313949.95
2011/10/283999.49
2011/10/273965.92
2011/10/263895.58
2011/10/253865.89
2011/10/243862.82
2011/10/213801.07
2011/10/203778.31
2011/10/193811.01
2011/10/183765.74
2011/10/173786.16
2011/10/143803.37
2011/10/133781.76
2011/10/123806.87
2011/10/113744.81
2011/10/103739.78
2011/10/073682.03
2011/10/063637.79
2011/10/053522.89
2011/10/043523.93
2011/10/033556.98
2011/09/303581.86
2011/09/293636.08
2011/09/283722.13
2011/09/273695.63
2011/09/263622.38
2011/09/233631.54
2011/09/223676.80
2011/09/213842.45
2011/09/203788.97
2011/09/193762.95
2011/09/163774.87
2011/09/153734.61
2011/09/143689.69
2011/09/133620.33
2011/09/123589.49
2011/09/093705.00
2011/09/083673.68
2011/09/073654.96
2011/09/063542.26
2011/09/053625.83
2011/09/023672.30
2011/09/013746.57
2011/08/313733.79
2011/08/303638.33
2011/08/293641.40
2011/08/263495.63
2011/08/253569.35
2011/08/243559.07
2011/08/233490.13
2011/08/223547.72
2011/08/193473.91
2011/08/183559.68
2011/08/173617.66
2011/08/163589.64
2011/08/153614.45
2011/08/123611.92
2011/08/113470.42
2011/08/103454.14
2011/08/083425.96
2011/08/053508.52
2011/08/043593.86
2011/08/033696.71
2011/08/023716.15
2011/08/013770.97
2011/07/293742.68
2011/07/283765.99
2011/07/273823.76
2011/07/263844.60
2011/07/253847.16
2011/07/223844.27
2011/07/213830.21
2011/07/203867.62
2011/07/193870.53
2011/07/183850.79
2011/07/153873.24
2011/07/143901.60
2011/07/133857.58
2011/07/123832.15
2011/07/113835.44
2011/07/083839.60
2011/07/073895.29
2011/07/063873.93
2011/07/053878.82
2011/07/043863.99
2011/07/013817.73
2011/06/303869.79
2011/06/293834.67
2011/06/283767.06
2011/06/273716.06
2011/06/243731.17
2011/06/233664.96
2011/06/223722.73
2011/06/213732.64
2011/06/203686.03
2011/06/173706.64
2011/06/153762.53
2011/06/143783.54
2011/06/133782.49
2011/06/103801.92
2011/06/093811.88
2011/06/083811.30
2011/06/073848.52
2011/06/063830.87
2011/06/033812.88
2011/06/023871.89
2011/06/013935.30
2011/05/313967.06
2011/05/303940.92
2011/05/273942.41
2011/05/263899.68
2011/05/253852.85
2011/05/243857.16
2011/05/233806.00
2011/05/203915.84
2011/05/193908.45
2011/05/173885.46
2011/05/163879.31
2011/05/133912.76
2011/05/123847.61
2011/05/113934.43
2011/05/103896.45
2011/05/093838.50
2011/05/063867.46
2011/05/053823.35
2011/05/043899.52
2011/05/033965.82
2011/04/294008.18
2011/04/283953.49
2011/04/263991.24
2011/04/213999.43
2011/04/203945.19
2011/04/193872.26
2011/04/183876.73
2011/04/153935.96
2011/04/143919.91
2011/04/133964.38
2011/04/123950.68
2011/04/114006.51
2011/04/084004.96
2011/04/073996.38
2011/04/064011.96
2011/04/053974.18
2011/04/043962.47
2011/04/013935.28
2011/03/313927.46
2011/03/303934.05
2011/03/293847.21
2011/03/283820.28
2011/03/253820.12
2011/03/243830.11
2011/03/233790.25
2011/03/223744.64
2011/03/183743.60
2011/03/173711.31
2011/03/163706.74
2011/03/153639.29
2011/03/143749.63
2011/03/113772.21
2011/03/103780.68
2011/03/093890.90
2011/03/083870.66
2011/03/073929.62
2011/03/043926.59
2011/03/033908.62
2011/03/023868.47
2011/03/013905.67
2011/02/283906.79
2011/02/253834.13
2011/02/243818.00
2011/02/233889.15
2011/02/223921.74
2011/02/213968.64
2011/02/183941.54
2011/02/173980.33
2011/02/163984.61
2011/02/154014.72
2011/02/144021.99
2011/02/113980.88
2011/02/103941.19
2011/02/093977.02
2011/02/083976.49
2011/02/074011.68
2011/02/044005.79
2011/02/033948.28
2011/02/023927.33
2011/02/013835.89
2011/01/313784.82
2011/01/283811.73
2011/01/273884.95
2011/01/263851.24
2011/01/253811.55
2011/01/243832.04
2011/01/213865.48
2011/01/203847.27
2011/01/193926.45
2011/01/183934.60
2011/01/173914.05
2011/01/143910.26
2011/01/133916.15
2011/01/123908.55
2011/01/113851.87
2011/01/103803.94
2011/01/073810.41
2011/01/063849.69
2011/01/053819.17
2011/01/043883.07
2011/01/033871.34
2010/12/313870.14
2010/12/303878.76
2010/12/293855.54
2010/12/283853.08
2010/12/243862.84
2010/12/233862.05
2010/12/223880.63
2010/12/213853.86
2010/12/203832.25
2010/12/173813.40
2010/12/153815.73
2010/12/143816.92
2010/12/133803.73
2010/12/103796.98
2010/12/093810.47
2010/12/083831.53
2010/12/073850.09
2010/12/063808.95
2010/12/033778.84
2010/12/023735.13
2010/12/013690.45
2010/11/303629.25
2010/11/293720.01
2010/11/263738.67
2010/11/253767.06
2010/11/243720.62
2010/11/233720.65
2010/11/223770.93
2010/11/193767.75
2010/11/183802.63
2010/11/173762.68
2010/11/163789.04
2010/11/153826.35
2010/11/123792.73
2010/11/113791.15
2010/11/103791.82
2010/11/093819.12
2010/11/083778.09
2010/11/053759.21
2010/11/043761.88
2010/11/033711.98
2010/11/023682.30
2010/11/013655.17
2010/10/293656.70
2010/10/283634.03
2010/10/273610.67
2010/10/263598.90
2010/10/253638.40
2010/10/223637.47
2010/10/213651.85
2010/10/203602.18
2010/10/193617.22
2010/10/183630.25
2010/10/153634.86
2010/10/143640.25
2010/10/133637.58
2010/10/123584.33
2010/10/113589.44
2010/10/083533.40
2010/10/073586.93
2010/10/063570.15
2010/10/053533.59
2010/10/043518.68
2010/10/013508.83
2010/09/303563.40
2010/09/293518.76
2010/09/283511.58
2010/09/273510.55
2010/09/233455.82
2010/09/223465.95
2010/09/213485.20
2010/09/203465.69
2010/09/173445.23
2010/09/163436.56
2010/09/153435.11
2010/09/143447.41
2010/09/133434.01
2010/09/103381.72
2010/09/093402.29
2010/09/083356.23
2010/09/073349.86
2010/09/063382.61
2010/09/033374.24
2010/09/023350.04
2010/09/013323.94
2010/08/313268.31
2010/08/303254.96
2010/08/273221.52
2010/08/263214.12
2010/08/253186.09
2010/08/243240.41
2010/08/233286.67
2010/08/203239.86
2010/08/193290.58
2010/08/183303.96
2010/08/173322.65
2010/08/163311.88
2010/08/133302.23
2010/08/123272.61
2010/08/113334.81
2010/08/103377.56
2010/08/063443.09
2010/08/053455.52
2010/08/043445.60
2010/08/033463.64
2010/08/023460.52
2010/07/303406.77
2010/07/293423.83
2010/07/283405.44
2010/07/273429.59
2010/07/263424.43
2010/07/233418.00
2010/07/223396.72
2010/07/213353.08
2010/07/203258.14
2010/07/193289.10
2010/07/163336.01
2010/07/153327.05
2010/07/143285.23
2010/07/133307.53
2010/07/123268.70
2010/07/093262.49
2010/07/083261.14
2010/07/073208.79
2010/07/063206.39
2010/07/053149.45
2010/07/023152.20
2010/07/013160.35
2010/06/303149.68
2010/06/293231.38
2010/06/283270.48
2010/06/253292.74
2010/06/243323.44
2010/06/233357.74
2010/06/223362.11
2010/06/213385.10
2010/06/183333.94
2010/06/173372.98
2010/06/153337.36
2010/06/143301.94
2010/06/113218.76
2010/06/103219.45
2010/06/093175.30
2010/06/083149.36
2010/06/073171.29
2010/06/043179.43
2010/06/033306.86
2010/06/023261.16
2010/06/013233.69
2010/05/313265.42
2010/05/283274.56
2010/05/273266.79
2010/05/263223.79
2010/05/253144.68
2010/05/243214.11
2010/05/213138.55
2010/05/203170.36
2010/05/193278.01
2010/05/183311.91
2010/05/173287.85
2010/05/143328.79
2010/05/133388.78
2010/05/123359.52
2010/05/113307.37
2010/05/103328.35
2010/05/073266.32
2010/05/063312.55
2010/05/053332.07
2010/05/043412.37
2010/05/033456.77
2010/04/303463.28
2010/04/293460.22
2010/04/283462.42
2010/04/263545.17
2010/04/233491.90
2010/04/223475.16
2010/04/213493.32
2010/04/203522.07
2010/04/193469.35
2010/04/163544.21
2010/04/153566.36
2010/04/143554.18
2010/04/133533.62
2010/04/123531.19
2010/04/093543.19
2010/04/083511.42
2010/04/073543.81
2010/04/063543.83
2010/04/013500.04
2010/03/313495.51
2010/03/303501.72
2010/03/293482.59
2010/03/263467.60
2010/03/253461.59
2010/03/243447.52
2010/03/233467.47
2010/03/193495.98
2010/03/183495.17
2010/03/173456.69
2010/03/163413.14
2010/03/153403.49
2010/03/123423.18
2010/03/113400.86
2010/03/103402.70
2010/03/093387.27
2010/03/083417.97
2010/03/053359.69
2010/03/043360.23
2010/03/033337.60
2010/03/023302.02
2010/03/013258.98
2010/02/263237.02
2010/02/253241.66
2010/02/243255.25
2010/02/233283.12
2010/02/223328.10
2010/02/193281.45
2010/02/183301.07
2010/02/173309.47
2010/02/163248.66
2010/02/153221.53
2010/02/123180.27
2010/02/113212.88
2010/02/103218.29
2010/02/093195.11
2010/02/083145.78
2010/02/053117.18
2010/02/043236.17
2010/02/033290.15
2010/02/023265.78
2010/02/013212.14
2010/01/293244.33
2010/01/283285.37
2010/01/273273.80
2010/01/263254.68
2010/01/253312.50
2010/01/223283.76
2010/01/213367.04
2010/01/203417.57
2010/01/193420.09
2010/01/183436.57
2010/01/153418.69
2010/01/143447.15
2010/01/133441.10
2010/01/123417.90
2010/01/113478.43
2010/01/083448.61
2010/01/073419.91
2010/01/063421.16
2010/01/053431.31
2010/01/043398.18
2009/12/313373.61
2009/12/303344.77
2009/12/293388.12
2009/12/283398.04
2009/12/243370.29
2009/12/233382.70
2009/12/223383.84
2009/12/213359.55
2009/12/183325.78
2009/12/173324.97
2009/12/153315.35
2009/12/143317.89
2009/12/113322.90
2009/12/103273.61
2009/12/093283.85
2009/12/083284.35
2009/12/073305.36
2009/12/043326.41
2009/12/033341.68
2009/12/023361.62
2009/12/013331.62
2009/11/303289.40
2009/11/273245.95
2009/11/263323.50
2009/11/253371.60
2009/11/243353.80
2009/11/233325.39
2009/11/203267.29
2009/11/193305.74
2009/11/183350.40
2009/11/173323.67
2009/11/163300.39
2009/11/133247.28
2009/11/123221.48
2009/11/113245.56
2009/11/103215.31
2009/11/093194.10
2009/11/063165.14
2009/11/053131.45
2009/11/043152.14
2009/11/033112.30
2009/11/023168.65
2009/10/303193.82
2009/10/293208.51
2009/10/283159.13
2009/10/273210.88
2009/10/263252.39
2009/10/233264.61
2009/10/223223.95
2009/10/213201.32
2009/10/203211.64
2009/10/193205.72
2009/10/163159.90
2009/10/153135.99
2009/10/143155.59
2009/10/133104.87
2009/10/123097.48
2009/10/093060.87
2009/10/083098.29
2009/10/073047.46
2009/10/062994.12
2009/10/052965.85
2009/10/022938.04
2009/10/013026.97
2009/09/303033.82
2009/09/293043.82
2009/09/283017.60
2009/09/253037.54
2009/09/233119.36
2009/09/223139.61
2009/09/213111.30
2009/09/183163.50
2009/09/173189.84
2009/09/163136.07
2009/09/153085.67
2009/09/143065.01
2009/09/113156.09
2009/09/103099.13
2009/09/093094.38
2009/09/083097.16
2009/09/073053.13
2009/09/043016.50
2009/09/033021.21
2009/09/022979.50
2009/09/013026.05
2009/08/313041.42
2009/08/283088.59
2009/08/273076.96
2009/08/263072.77
2009/08/253092.81
2009/08/243084.95
2009/08/213035.33
2009/08/202989.46
2009/08/192934.37
2009/08/182960.46
2009/08/172953.18
2009/08/143073.26
2009/08/133050.39
2009/08/122989.00
2009/08/113027.54
2009/08/073042.54
2009/08/063072.36
2009/08/053066.25
2009/08/043006.48
2009/08/033020.22
2009/07/312956.16
2009/07/302910.16
2009/07/292871.13
2009/07/282904.78
2009/07/272915.39
2009/07/242929.89
2009/07/232878.88
2009/07/222860.48
2009/07/212915.05
2009/07/202903.51
2009/07/172860.59
2009/07/162867.31
2009/07/152867.77
2009/07/142797.76
2009/07/132718.92
2009/07/102684.36
2009/07/092705.93
2009/07/082653.17
2009/07/072673.27
2009/07/062645.04
2009/07/032709.96
2009/07/022717.33
2009/07/012749.13
2009/06/302682.34
2009/06/292731.37
2009/06/262728.99
2009/06/252719.55
2009/06/242699.16
