Date,Price
2014/04/22,131.25
2014/04/17,131.09
2014/04/16,130.69
2014/04/15,130.21
2014/04/14,130.80
2014/04/11,130.77
2014/04/10,130.37
2014/04/09,130.25
2014/04/08,130.80
2014/04/07,130.88
2014/04/04,130.72
2014/04/03,130.77
2014/04/02,129.88
2014/04/01,129.31
2014/03/31,129.17
2014/03/28,128.80
2014/03/27,128.92
2014/03/26,128.90
2014/03/25,129.12
2014/03/24,128.95
2014/03/20,128.94
2014/03/19,128.62
2014/03/18,128.30
2014/03/17,128.58
2014/03/14,128.78
2014/03/13,128.66
2014/03/12,128.74
2014/03/11,128.32
2014/03/10,127.98
2014/03/07,127.94
2014/03/06,128.24
2014/03/05,127.90
2014/03/04,127.64
2014/03/03,127.57
2014/02/28,128.07
2014/02/27,127.51
2014/02/26,127.79
2014/02/25,128.16
2014/02/24,128.72
2014/02/21,128.83
2014/02/20,128.62
2014/02/19,128.61
2014/02/18,128.55
2014/02/17,128.79
2014/02/14,128.94
2014/02/13,129.06
2014/02/12,129.19
2014/02/11,129.42
2014/02/10,129.25
2014/02/07,129.51
2014/02/06,130.01
2014/02/05,129.76
2014/02/04,130.28
2014/02/03,129.89
2014/01/31,130.21
2014/01/30,130.04
2014/01/29,130.25
2014/01/28,130.10
2014/01/27,130.20
2014/01/24,130.09
2014/01/23,129.81
2014/01/22,129.23
2014/01/21,129.03
2014/01/20,129.00
2014/01/17,129.16
2014/01/16,128.75
2014/01/15,128.13
2014/01/14,128.02
2014/01/13,128.06
2014/01/10,127.80
2014/01/09,127.79
2014/01/08,127.70
2014/01/07,127.79
2014/01/06,127.47
2014/01/03,127.34
2014/01/02,126.99
2013/12/31,127.17
2013/12/30,126.97
2013/12/27,126.38
2013/12/24,125.81
2013/12/23,125.78
2013/12/20,125.67
2013/12/19,125.19
2013/12/18,125.39
2013/12/17,125.29
2013/12/13,126.56
2013/12/12,126.61
2013/12/11,125.93
2013/12/10,126.08
2013/12/09,125.92
2013/12/06,126.43
2013/12/05,125.23
2013/12/04,125.00
2013/12/03,124.62
2013/12/02,124.60
2013/11/29,124.73
2013/11/28,124.31
2013/11/27,124.28
2013/11/26,123.95
2013/11/25,123.98
2013/11/22,124.32
2013/11/21,124.50
2013/11/20,124.54
2013/11/19,124.52
2013/11/18,124.58
2013/11/15,125.41
2013/11/14,125.56
2013/11/13,125.79
2013/11/12,125.39
2013/11/11,125.19
2013/11/08,125.43
2013/11/07,125.18
2013/11/06,125.01
2013/11/05,124.68
2013/11/04,124.24
2013/11/01,124.15
2013/10/31,123.66
2013/10/30,123.65
2013/10/29,123.62
2013/10/28,123.32
2013/10/25,122.84
2013/10/24,123.06
2013/10/23,123.16
2013/10/22,123.03
2013/10/21,123.16
2013/10/18,123.32
2013/10/17,123.21
2013/10/16,123.46
2013/10/15,123.79
2013/10/14,123.41
2013/10/11,123.09
2013/10/10,123.39
2013/10/09,123.15
2013/10/08,123.07
2013/10/07,122.78
2013/10/04,122.91
2013/10/03,122.64
2013/10/02,122.76
2013/10/01,122.99
2013/09/30,123.31
2013/09/27,122.72
2013/09/26,122.46
2013/09/25,122.14
2013/09/23,122.18
2013/09/20,121.84
2013/09/19,121.61
2013/09/18,121.47
2013/09/17,121.37
2013/09/16,121.44
2013/09/13,121.45
2013/09/12,121.48
2013/09/11,121.56
2013/09/10,119.75
2013/09/09,120.27
2013/09/06,120.58
2013/09/05,120.37
2013/09/04,121.18
2013/09/03,120.88
2013/09/02,120.66
2013/08/30,121.06
2013/08/29,121.58
2013/08/28,121.64
2013/08/27,121.54
2013/08/26,121.16
2013/08/23,121.17
2013/08/22,120.96
2013/08/21,120.69
2013/08/20,121.00
2013/08/19,120.54
2013/08/16,120.83
2013/08/15,120.09
2013/08/14,120.25
2013/08/13,119.78
2013/08/12,119.50
2013/08/08,119.40
2013/08/07,119.01
2013/08/06,119.09
2013/08/05,119.79
2013/08/02,119.63
2013/08/01,119.90
2013/07/31,119.44
2013/07/30,119.20
2013/07/27,119.13
2013/07/26,119.11
2013/07/25,118.77
2013/07/24,118.63
2013/07/23,118.61
2013/07/22,118.95
2013/07/19,118.70
2013/07/18,118.60
2013/07/17,118.39
2013/07/16,118.49
2013/07/15,118.65
2013/07/12,117.92
2013/07/11,118.27
2013/07/10,118.19
2013/07/09,118.27
2013/07/08,118.25
2013/07/05,118.21
2013/07/04,118.10
2013/07/03,117.99
2013/07/02,118.05
2013/07/01,117.88
2013/06/28,117.73
2013/06/27,117.45
2013/06/26,117.76
2013/06/25,118.31
2013/06/24,118.69
2013/06/21,118.91
2013/06/20,118.07
2013/06/19,118.98
2013/06/18,119.16
2013/06/14,119.32
2013/06/13,119.49
2013/06/12,121.02
2013/06/11,120.95
2013/06/10,119.94
2013/06/07,120.22
2013/06/06,119.85
2013/06/05,119.17
2013/06/04,119.59
2013/06/03,120.09
2013/05/31,120.05
2013/05/30,119.44
2013/05/29,118.62
2013/05/28,117.80
2013/05/27,117.71
2013/05/24,118.60
2013/05/23,118.20
2013/05/22,117.88
2013/05/21,117.65
2013/05/20,117.13
2013/05/17,117.23
2013/05/16,116.74
2013/05/15,116.72
2013/05/14,116.59
2013/05/13,116.69
2013/05/10,116.88
2013/05/09,117.28
2013/05/08,117.03
2013/05/07,116.53
2013/05/06,116.15
2013/05/03,116.42
2013/05/02,116.74
2013/04/30,116.62
2013/04/29,116.67
2013/04/26,116.27
2013/04/25,116.41
2013/04/24,116.43
2013/04/23,116.37
2013/04/22,116.47
2013/04/19,116.58
2013/04/18,116.99
2013/04/17,116.90
2013/04/16,117.21
2013/04/15,117.05
2013/04/12,117.44
2013/04/11,116.86
2013/04/10,117.00
2013/04/09,117.55
2013/04/08,117.31
2013/04/05,117.84
2013/04/04,117.62
2013/04/03,117.56
2013/04/02,117.39
2013/03/28,117.91
2013/03/27,117.46
2013/03/26,117.21
2013/03/25,117.18
2013/03/22,117.39
2013/03/20,116.76
2013/03/19,116.85
2013/03/18,116.87
2013/03/15,117.06
2013/03/14,116.82
2013/03/13,117.04
2013/03/12,117.11
2013/03/11,116.82
2013/03/08,116.96
2013/03/07,116.75
2013/03/06,116.25
2013/03/05,116.39
2013/03/04,116.73
2013/03/01,117.28
2013/02/28,117.41
2013/02/27,117.38
2013/02/26,117.36
2013/02/25,117.19
2013/02/22,117.38
2013/02/21,117.49
2013/02/20,117.82
2013/02/19,117.47
2013/02/18,117.43
2013/02/15,118.11
2013/02/14,118.17
2013/02/13,118.61
2013/02/12,118.44
2013/02/11,118.14
2013/02/08,118.08
2013/02/07,117.81
2013/02/06,117.70
2013/02/05,117.96
2013/02/04,117.82
2013/02/01,117.65
2013/01/31,116.91
2013/01/30,116.91
2013/01/29,116.76
2013/01/28,116.90
2013/01/25,116.91
2013/01/24,116.68
2013/01/23,116.33
2013/01/22,116.62
2013/01/21,116.67
2013/01/18,115.78
2013/01/17,115.61
2013/01/16,115.55
2013/01/15,115.35
2013/01/14,114.79
2013/01/11,114.37
2013/01/10,113.79
2013/01/09,113.53
2013/01/08,113.88
2013/01/07,113.93
2013/01/04,113.85
2013/01/03,113.65
2013/01/02,112.98
2012/12/31,113.63
2012/12/28,113.46
2012/12/27,113.76
2012/12/24,113.89
2012/12/21,114.13
2012/12/20,113.58
2012/12/19,113.59
2012/12/18,113.65
2012/12/14,113.68
2012/12/13,113.74
2012/12/12,113.63
2012/12/11,113.20
2012/12/10,112.68
2012/12/07,112.33
2012/12/06,112.18
2012/12/05,111.77
2012/12/04,111.45
2012/12/03,111.57
2012/11/30,111.37
2012/11/29,111.20
2012/11/28,111.15
2012/11/27,111.71
2012/11/26,111.61
2012/11/23,111.61
2012/11/22,111.49
2012/11/21,111.01
2012/11/20,110.99
2012/11/19,110.73
2012/11/16,110.44
2012/11/15,110.00
2012/11/14,109.88
2012/11/13,109.95
2012/11/12,110.37
2012/11/09,110.35
2012/11/08,110.59
2012/11/07,110.66
2012/11/06,110.73
2012/11/05,110.53
2012/11/02,110.50
2012/11/01,110.56
2012/10/31,110.47
2012/10/30,110.29
2012/10/29,110.13
2012/10/26,110.57
2012/10/25,110.87
2012/10/24,110.90
2012/10/23,110.83
2012/10/22,111.07
2012/10/19,111.36
2012/10/18,110.68
2012/10/17,111.43
2012/10/16,111.39
2012/10/15,110.94
2012/10/12,111.53
2012/10/11,111.46
2012/10/10,112.21
2012/10/09,112.37
2012/10/08,111.95
2012/10/05,112.47
2012/10/04,112.34
2012/10/03,112.29
2012/10/02,111.33
2012/10/01,111.06
2012/09/28,111.14
2012/09/27,111.26
2012/09/26,111.29
2012/09/25,111.46
2012/09/21,111.59
2012/09/20,111.67
2012/09/19,111.98
2012/09/18,111.72
2012/09/17,111.96
2012/09/14,111.22
2012/09/13,110.47
2012/09/12,110.32
2012/09/11,110.18
2012/09/10,110.14
2012/09/07,110.09
2012/09/06,109.63
2012/09/05,109.31
2012/09/04,109.68
2012/09/03,109.55
2012/08/31,109.75
2012/08/30,109.55
2012/08/29,109.68
2012/08/28,109.78
2012/08/27,109.75
2012/08/24,109.44
2012/08/23,109.43
2012/08/22,109.06
2012/08/21,109.37
2012/08/20,109.15
2012/08/17,109.18
2012/08/16,109.30
2012/08/15,109.20
2012/08/14,109.21
2012/08/13,109.54
2012/08/10,109.48
2012/08/08,109.27
2012/08/07,109.34
2012/08/06,109.14
2012/08/03,109.45
2012/08/02,109.26
2012/08/01,109.17
2012/07/31,109.00
2012/07/30,109.16
2012/07/27,109.15
2012/07/26,109.23
2012/07/25,109.65
2012/07/24,109.42
2012/07/23,109.36
2012/07/20,109.25
2012/07/19,108.50
2012/07/18,108.29
2012/07/17,108.45
2012/07/16,108.29
2012/07/13,108.34
2012/07/12,108.26
2012/07/11,108.18
2012/07/10,108.08
2012/07/09,108.21
2012/07/06,108.02
2012/07/05,108.08
2012/07/04,108.01
2012/07/03,108.25
2012/07/02,108.32
2012/06/29,108.68
2012/06/28,108.63
2012/06/27,108.72
2012/06/26,108.66
2012/06/25,108.55
2012/06/22,108.31
2012/06/21,108.27
2012/06/20,108.39
2012/06/19,108.62
2012/06/18,108.44
2012/06/15,108.23
2012/06/14,108.02
2012/06/13,108.04
2012/06/12,108.03
2012/06/11,108.39
2012/06/08,108.35
2012/06/07,108.55
2012/06/06,108.28
2012/06/05,108.17
2012/06/04,108.21
2012/06/01,108.32
2012/05/31,108.38
2012/05/30,108.17
2012/05/29,108.28
2012/05/28,108.20
2012/05/25,108.19
2012/05/24,108.66
2012/05/23,108.44
2012/05/22,108.67
2012/05/21,108.61
2012/05/18,108.77
2012/05/17,108.66
2012/05/16,108.75
2012/05/15,108.87
2012/05/14,109.04
2012/05/11,109.28
2012/05/10,109.49
2012/05/09,109.24
2012/05/08,109.30
2012/05/07,109.19
2012/05/03,108.93
2012/05/02,108.89
2012/04/30,108.89
2012/04/26,108.88
2012/04/25,108.97
2012/04/24,109.05
2012/04/23,108.75
2012/04/20,109.06
2012/04/19,109.13
2012/04/18,109.01
2012/04/17,109.10
2012/04/16,108.91
2012/04/13,108.91
2012/04/12,108.92
2012/04/11,109.04
2012/04/10,108.73
2012/04/05,109.01
2012/04/04,108.89
2012/04/03,108.59
2012/04/02,108.63
2012/03/30,108.71
2012/03/29,108.50
2012/03/28,108.31
2012/03/27,108.24
2012/03/26,108.24
2012/03/23,108.23
2012/03/22,108.28
2012/03/20,108.24
2012/03/19,107.97
2012/03/16,108.07
2012/03/15,107.88
2012/03/14,107.62
2012/03/13,107.60
2012/03/12,107.39
2012/03/09,107.28
2012/03/08,107.23
2012/03/07,107.11
2012/03/06,107.12
2012/03/05,107.08
2012/03/02,107.03
2012/03/01,106.95
2012/02/29,107.01
2012/02/28,107.12
2012/02/27,107.11
2012/02/24,106.97
2012/02/23,107.01
2012/02/22,107.16
2012/02/21,106.92
2012/02/20,106.84
2012/02/17,106.93
2012/02/16,106.84
2012/02/15,106.70
2012/02/14,106.66
2012/02/13,106.67
2012/02/10,106.46
2012/02/09,106.30
2012/02/08,106.55
2012/02/07,106.63
2012/02/06,106.59
2012/02/03,106.54
2012/02/02,106.62
2012/02/01,106.47
2012/01/31,106.73
2012/01/30,106.58
2012/01/27,106.36
2012/01/26,106.42
2012/01/25,106.49
2012/01/24,106.36
2012/01/23,106.39
2012/01/20,106.38
2012/01/19,106.38
2012/01/18,106.44
2012/01/17,106.34
2012/01/16,106.27
2012/01/13,106.20
2012/01/12,106.15
2012/01/11,106.23
2012/01/10,106.19
2012/01/09,106.41
2012/01/06,106.35
2012/01/05,106.33
2012/01/04,106.22
2012/01/03,106.11
2011/12/30,106.25
2011/12/29,106.12
2011/12/28,106.03
2011/12/23,106.05
2011/12/22,106.02
2011/12/21,106.03
2011/12/20,106.05
2011/12/19,106.04
2011/12/15,106.00
2011/12/14,105.91
2011/12/13,105.75
2011/12/12,105.72
2011/12/09,105.64
2011/12/08,105.41
2011/12/07,105.46
2011/12/06,105.41
2011/12/05,105.20
2011/12/02,104.97
2011/12/01,105.01
2011/11/30,105.18
2011/11/29,105.19
2011/11/28,105.28
2011/11/25,105.53
2011/11/24,105.36
2011/11/23,105.35
2011/11/22,105.25
2011/11/21,105.17
2011/11/18,104.61
2011/11/17,104.75
2011/11/16,104.56
2011/11/15,104.31
2011/11/14,104.03
2011/11/11,103.84
2011/11/10,104.01
2011/11/09,103.95
2011/11/08,103.75
2011/11/07,103.85
2011/11/04,103.41
2011/11/03,103.50
2011/11/02,103.77
2011/11/01,104.26
2011/10/31,103.23
2011/10/28,102.91
2011/10/27,103.18
2011/10/26,103.55
2011/10/25,103.53
2011/10/24,103.64
2011/10/21,104.06
2011/10/20,104.00
2011/10/19,103.62
2011/10/18,103.77
2011/10/17,103.36
2011/10/14,103.13
2011/10/13,103.25
2011/10/12,102.99
2011/10/11,103.52
2011/10/10,103.12
2011/10/07,103.27
2011/10/06,103.69
2011/10/05,103.72
2011/10/04,104.56
2011/10/03,103.87
2011/09/30,103.67
2011/09/29,103.05
2011/09/28,103.05
2011/09/27,103.06
2011/09/26,103.61
2011/09/23,104.55
2011/09/22,104.19
2011/09/21,103.33
2011/09/20,102.51
2011/09/19,102.42
2011/09/16,101.74
2011/09/15,101.63
2011/09/14,101.53
2011/09/13,101.51
2011/09/12,101.40
2011/09/09,101.12
2011/09/08,100.97
2011/09/07,100.87
2011/09/06,100.73
2011/09/05,100.69
2011/09/02,100.37
2011/09/01,100.42
2011/08/31,100.35
2011/08/30,100.62
2011/08/29,100.51
2011/08/26,100.85
2011/08/25,100.93
2011/08/24,100.90
2011/08/23,100.82
2011/08/22,100.90
2011/08/19,100.84
2011/08/18,100.76
2011/08/17,100.52
2011/08/16,100.73
2011/08/15,100.62
2011/08/12,100.55
2011/08/11,101.01
2011/08/10,100.30
2011/08/0899.85
2011/08/0599.58
2011/08/0499.47
2011/08/0399.09
2011/08/0299.17
2011/08/0198.61
2011/07/2998.92
2011/07/2898.75
2011/07/2798.45
2011/07/2698.61
2011/07/2598.93
2011/07/2299.04
2011/07/2198.76
2011/07/2099.08
2011/07/1999.15
2011/07/1899.37
2011/07/1599.36
2011/07/1499.14
2011/07/1399.15
2011/07/1299.34
2011/07/1199.01
2011/07/0898.53
2011/07/0798.58
2011/07/0698.47
2011/07/0598.18
2011/07/0498.07
2011/07/0198.01
2011/06/3097.99
2011/06/2998.19
2011/06/2898.01
2011/06/2798.09
2011/06/2498.20
2011/06/2398.10
2011/06/2297.99
2011/06/2198.06
2011/06/2098.12
2011/06/1798.27
2011/06/1598.44
2011/06/1498.61
2011/06/1399.39
2011/06/10,100.51
2011/06/09,100.16
2011/06/08,100.12
2011/06/07,100.36
2011/06/06,100.17
2011/06/0399.77
2011/06/02,100.01
2011/06/0199.88
2011/05/3199.76
2011/05/3099.79
2011/05/27,100.04
2011/05/2699.45
2011/05/2598.92
2011/05/2498.88
2011/05/2398.65
2011/05/2099.73
2011/05/1999.75
2011/05/1799.96
2011/05/1699.80
2011/05/1399.94
2011/05/1299.90
2011/05/11,100.02
2011/05/1099.94
2011/05/0999.94
2011/05/0699.97
2011/05/0599.99
2011/05/04,100.00
