Date,Price
2014/04/22,132.26
2014/04/17,131.70
2014/04/16,131.18
2014/04/15,130.40
2014/04/14,130.43
2014/04/11,130.62
2014/04/10,130.75
2014/04/09,131.10
2014/04/08,130.38
2014/04/07,130.98
2014/04/04,131.60
2014/04/03,131.95
2014/04/02,131.80
2014/04/01,130.91
2014/03/31,130.43
2014/03/28,129.89
2014/03/27,129.99
2014/03/26,130.57
2014/03/25,130.15
2014/03/24,129.81
2014/03/20,129.56
2014/03/19,129.56
2014/03/18,129.12
2014/03/17,128.88
2014/03/14,128.02
2014/03/13,128.72
2014/03/12,129.61
2014/03/11,129.33
2014/03/10,129.19
2014/03/07,129.48
2014/03/06,129.71
2014/03/05,129.61
2014/03/04,129.10
2014/03/03,128.98
2014/02/28,129.28
2014/02/27,128.26
2014/02/26,128.35
2014/02/25,128.47
2014/02/24,129.90
2014/02/21,130.52
2014/02/20,130.36
2014/02/19,130.59
2014/02/18,129.86
2014/02/17,129.92
2014/02/14,129.71
2014/02/13,129.58
2014/02/12,129.76
2014/02/11,128.67
2014/02/10,128.63
2014/02/07,127.76
2014/02/06,127.37
2014/02/05,126.95
2014/02/04,126.75
2014/02/03,128.00
2014/01/31,128.25
2014/01/30,129.23
2014/01/29,128.99
2014/01/28,128.18
2014/01/27,128.80
2014/01/24,129.70
2014/01/23,129.72
2014/01/22,128.59
2014/01/21,128.50
2014/01/20,128.39
2014/01/17,128.80
2014/01/16,128.28
2014/01/15,127.37
2014/01/14,125.93
2014/01/13,125.76
2014/01/10,125.16
2014/01/09,125.52
2014/01/08,125.83
2014/01/07,125.62
2014/01/06,125.90
2014/01/03,125.88
2014/01/02,126.22
2013/12/31,125.83
2013/12/30,125.65
2013/12/27,124.87
2013/12/24,123.15
2013/12/23,122.77
2013/12/20,122.51
2013/12/19,122.21
2013/12/18,121.68
2013/12/17,121.82
2013/12/13,120.54
2013/12/12,121.76
2013/12/11,123.03
2013/12/10,123.09
2013/12/09,122.70
2013/12/06,123.15
2013/12/05,122.98
2013/12/04,122.04
2013/12/03,121.69
2013/12/02,122.35
2013/11/29,122.84
2013/11/28,122.55
2013/11/27,121.58
2013/11/26,121.03
2013/11/25,121.37
2013/11/22,121.70
2013/11/21,122.31
2013/11/20,123.02
2013/11/19,122.96
2013/11/18,123.29
2013/11/15,123.92
2013/11/14,123.71
2013/11/13,123.68
2013/11/12,124.56
2013/11/11,124.89
2013/11/08,124.46
2013/11/07,125.92
2013/11/06,124.96
2013/11/05,124.60
2013/11/04,123.52
2013/11/01,123.44
2013/10/31,123.06
2013/10/30,122.93
2013/10/29,122.77
2013/10/28,122.34
2013/10/25,121.72
2013/10/24,121.45
2013/10/23,121.85
2013/10/22,122.50
2013/10/21,122.23
2013/10/18,121.80
2013/10/17,121.61
2013/10/16,121.74
2013/10/15,121.81
2013/10/14,120.98
2013/10/11,120.52
2013/10/10,119.93
2013/10/09,119.30
2013/10/08,119.71
2013/10/07,120.33
2013/10/04,120.54
2013/10/03,121.15
2013/10/02,120.95
2013/10/01,121.23
2013/09/30,121.58
2013/09/27,121.85
2013/09/26,121.65
2013/09/25,121.23
2013/09/23,120.34
2013/09/20,121.36
2013/09/19,120.79
2013/09/18,119.68
2013/09/17,120.03
2013/09/16,119.68
2013/09/13,119.82
2013/09/12,120.41
2013/09/11,120.48
2013/09/10,120.79
2013/09/09,119.74
2013/09/06,120.01
2013/09/05,120.31
2013/09/04,120.24
2013/09/03,121.08
2013/09/02,120.46
2013/08/30,119.83
2013/08/29,120.75
2013/08/28,121.23
2013/08/27,122.06
2013/08/26,121.80
2013/08/23,120.95
2013/08/22,120.86
2013/08/21,119.91
2013/08/20,119.28
2013/08/19,119.86
2013/08/16,119.43
2013/08/15,119.05
2013/08/14,119.34
2013/08/13,118.89
2013/08/12,117.58
2013/08/08,116.11
2013/08/07,115.55
2013/08/06,115.72
2013/08/05,116.47
2013/08/02,116.38
2013/08/01,116.01
2013/07/31,115.39
2013/07/30,114.92
2013/07/29,114.35
2013/07/26,113.48
2013/07/25,113.63
2013/07/24,113.63
2013/07/23,113.91
2013/07/22,113.69
2013/07/19,114.20
2013/07/18,114.36
2013/07/17,114.07
2013/07/16,113.11
2013/07/15,113.48
2013/07/12,114.00
2013/07/11,112.90
2013/07/10,111.81
2013/07/09,112.29
2013/07/08,111.75
2013/07/05,111.72
2013/07/04,112.10
2013/07/03,111.63
2013/07/02,112.03
2013/07/01,111.84
2013/06/28,110.86
2013/06/27,110.04
2013/06/26,109.95
2013/06/25,110.28
2013/06/24,110.95
2013/06/21,112.29
2013/06/20,113.75
2013/06/19,114.47
2013/06/18,115.12
2013/06/14,114.02
2013/06/13,113.42
2013/06/12,113.46
2013/06/11,115.22
2013/06/10,116.37
2013/06/07,115.53
2013/06/06,114.98
2013/06/05,114.94
2013/06/04,115.01
2013/06/03,115.93
2013/05/31,117.21
2013/05/30,116.02
2013/05/29,114.86
2013/05/28,114.50
2013/05/27,113.36
2013/05/24,112.87
2013/05/23,113.12
2013/05/22,113.82
2013/05/21,113.57
2013/05/20,112.31
2013/05/17,112.51
2013/05/16,111.78
2013/05/15,111.56
2013/05/14,111.03
2013/05/13,110.61
2013/05/10,110.58
2013/05/09,110.75
2013/05/08,110.50
2013/05/07,109.97
2013/05/06,109.62
2013/05/03,108.99
2013/05/02,108.29
2013/04/30,108.29
2013/04/29,108.43
2013/04/26,109.02
2013/04/25,109.10
2013/04/24,108.55
2013/04/23,108.34
2013/04/22,108.43
2013/04/19,107.66
2013/04/18,106.63
2013/04/17,106.82
2013/04/16,107.47
2013/04/15,106.82
2013/04/12,108.36
2013/04/11,109.23
2013/04/10,109.30
2013/04/09,108.06
2013/04/08,108.18
2013/04/05,108.53
2013/04/04,109.75
2013/04/03,110.80
2013/04/02,111.17
2013/03/28,111.22
2013/03/27,111.41
2013/03/26,111.84
2013/03/25,111.76
2013/03/22,111.95
2013/03/20,111.82
2013/03/19,111.75
2013/03/18,111.71
2013/03/15,112.86
2013/03/14,112.48
2013/03/13,112.54
2013/03/12,112.34
2013/03/11,112.48
2013/03/08,111.94
2013/03/07,111.92
2013/03/06,111.18
2013/03/05,110.87
2013/03/04,110.29
2013/03/01,110.20
2013/02/28,110.01
2013/02/27,109.19
2013/02/26,109.24
2013/02/25,110.24
2013/02/22,109.78
2013/02/21,109.73
2013/02/20,111.08
2013/02/19,111.94
2013/02/18,111.43
2013/02/15,111.91
2013/02/14,112.12
2013/02/13,111.79
2013/02/12,112.00
2013/02/11,111.88
2013/02/08,111.66
2013/02/07,111.35
2013/02/06,111.33
2013/02/05,111.16
2013/02/04,111.52
2013/02/01,111.32
2013/01/31,110.97
2013/01/30,111.15
2013/01/29,111.06
2013/01/28,110.67
2013/01/25,110.43
2013/01/24,110.56
2013/01/23,110.06
2013/01/22,109.38
2013/01/21,109.70
2013/01/18,109.84
2013/01/17,109.13
2013/01/16,109.11
2013/01/15,109.55
2013/01/14,109.08
2013/01/11,108.81
2013/01/10,108.81
2013/01/09,108.55
2013/01/08,108.54
2013/01/07,108.62
2013/01/04,108.90
2013/01/03,108.65
2013/01/02,107.74
2012/12/31,107.49
2012/12/28,107.67
2012/12/27,108.03
2012/12/24,107.84
2012/12/21,107.41
2012/12/20,107.51
2012/12/19,107.34
2012/12/18,107.19
2012/12/14,107.05
2012/12/13,107.45
2012/12/12,107.47
2012/12/11,106.91
2012/12/10,107.03
2012/12/07,106.82
2012/12/06,107.34
2012/12/05,107.30
2012/12/04,107.03
2012/12/03,107.29
2012/11/30,107.27
2012/11/29,107.28
2012/11/28,106.89
2012/11/27,107.48
2012/11/26,107.51
2012/11/23,107.55
2012/11/22,107.97
2012/11/21,107.28
2012/11/20,106.97
2012/11/19,106.31
2012/11/16,105.92
2012/11/15,106.21
2012/11/14,106.30
2012/11/13,106.42
2012/11/12,106.84
2012/11/09,106.84
2012/11/08,107.06
2012/11/07,106.91
2012/11/06,107.00
2012/11/05,106.81
2012/11/02,107.26
2012/11/01,106.43
2012/10/31,106.46
2012/10/30,105.93
2012/10/29,105.43
2012/10/26,105.98
2012/10/25,106.26
2012/10/24,106.12
2012/10/23,105.81
2012/10/22,106.50
2012/10/19,106.53
2012/10/18,106.30
2012/10/17,107.27
2012/10/16,106.68
2012/10/15,106.80
2012/10/12,106.52
2012/10/11,106.81
2012/10/10,106.31
2012/10/09,106.58
2012/10/08,107.10
2012/10/05,106.73
2012/10/04,105.40
2012/10/03,105.17
2012/10/02,105.63
2012/10/01,105.21
2012/09/28,104.88
2012/09/27,104.18
2012/09/26,103.88
2012/09/25,104.60
2012/09/21,105.59
2012/09/20,106.29
2012/09/19,107.11
2012/09/18,106.96
2012/09/17,107.30
2012/09/14,106.66
2012/09/13,104.89
2012/09/12,104.59
2012/09/11,103.58
2012/09/10,104.13
2012/09/07,103.56
2012/09/06,102.71
2012/09/05,102.07
2012/09/04,102.59
2012/09/03,102.92
2012/08/31,102.63
2012/08/30,101.90
2012/08/29,102.14
2012/08/28,101.92
2012/08/27,102.01
2012/08/24,101.59
2012/08/23,101.90
2012/08/22,101.82
2012/08/21,102.07
2012/08/20,101.58
2012/08/17,101.73
2012/08/16,101.94
2012/08/15,101.17
2012/08/14,101.30
2012/08/13,101.45
2012/08/10,101.39
2012/08/08,101.71
2012/08/07,101.35
2012/08/06,101.11
2012/08/03,101.15
2012/08/02,101.04
2012/08/01,100.51
2012/07/31,100.02
2012/07/30,100.35
2012/07/27,100.39
2012/07/26,100.02
2012/07/25,100.24
2012/07/24,100.05
2012/07/23,99.75
2012/07/20,100.80
2012/07/19,100.64
2012/07/18,99.75
2012/07/17,99.90
2012/07/16,99.85
2012/07/13,99.75
2012/07/12,99.53
2012/07/11,99.96
2012/07/10,100.42
2012/07/09,100.20
2012/07/06,100.61
2012/07/05,100.58
2012/07/04,100.30
2012/07/03,100.51
2012/07/02,99.89
2012/06/29,99.68
2012/06/28,99.13
2012/06/27,99.36
2012/06/26,99.94
2012/06/25,99.86
2012/06/22,100.02
2012/06/21,101.03
2012/06/20,101.22
2012/06/19,100.55
2012/06/18,100.22
2012/06/15,99.76
2012/06/14,99.37
2012/06/13,99.40
2012/06/12,99.06
2012/06/11,99.29
2012/06/08,99.22
2012/06/07,99.71
2012/06/06,98.91
2012/06/05,98.66
2012/06/04,98.44
2012/06/01,98.39
2012/05/31,98.80
2012/05/30,98.43
2012/05/29,98.81
2012/05/28,98.50
2012/05/25,97.77
2012/05/24,98.25
2012/05/23,98.60
2012/05/22,98.85
2012/05/21,98.57
2012/05/18,98.82
2012/05/17,99.56
2012/05/16,99.78
2012/05/15,99.44
2012/05/14,99.74
2012/05/11,100.14
2012/05/10,100.18
2012/05/09,99.61
2012/05/08,100.01
2012/05/07,99.98
2012/05/03,100.84
2012/05/02,100.92
2012/04/30,100.90
2012/04/26,100.18
2012/04/25,100.16
2012/04/24,100.02
2012/04/23,100.01
2012/04/20,100.59
2012/04/19,100.50
2012/04/18,100.25
2012/04/17,100.05
2012/04/16,99.94
2012/04/13,100.23
2012/04/12,99.93
2012/04/11,100.02
2012/04/10,99.85
2012/04/05,99.76
2012/04/04,99.86
2012/04/03,100.70
2012/04/02,100.30
2012/03/30,100.40
2012/03/29,100.44
2012/03/28,100.97
2012/03/27,101.51
2012/03/26,101.06
2012/03/23,100.37
2012/03/22,100.72
2012/03/20,101.30
2012/03/19,101.63
2012/03/16,101.76
2012/03/15,101.76
2012/03/14,102.12
2012/03/13,101.91
2012/03/12,101.67
2012/03/09,101.60
2012/03/08,101.53
2012/03/07,101.30
2012/03/06,101.19
2012/03/05,101.66
2012/03/02,101.81
2012/03/01,101.65
2012/02/29,101.90
2012/02/28,101.79
2012/02/27,101.29
2012/02/24,101.42
2012/02/23,101.57
2012/02/22,101.47
2012/02/21,101.48
2012/02/20,101.49
2012/02/17,101.31
2012/02/16,100.77
2012/02/15,101.77
2012/02/14,101.83
2012/02/13,101.25
2012/02/10,100.60
2012/02/09,101.12
2012/02/08,101.14
2012/02/07,100.80
2012/02/06,101.16
2012/02/03,101.28
2012/02/02,101.69
2012/02/01,100.41
2012/01/31,100.20
2012/01/30,99.80
2012/01/27,100.39
2012/01/26,100.66
2012/01/25,99.72
2012/01/24,99.82
2012/01/23,100.21
2012/01/20,99.92
2012/01/19,100.06
2012/01/18,99.80
2012/01/17,99.67
2012/01/16,98.85
2012/01/13,98.71
2012/01/12,98.96
2012/01/11,98.96
2012/01/10,99.02
2012/01/09,98.76
2012/01/06,99.00
2012/01/05,98.66
2012/01/04,99.36
2012/01/03,98.86
2011/12/30,98.13
2011/12/29,97.92
2011/12/28,98.19
2011/12/23,98.02
2011/12/22,97.59
2011/12/21,97.34
2011/12/20,97.30
2011/12/19,97.20
2011/12/15,97.72
2011/12/14,98.07
2011/12/13,98.67
2011/12/12,98.94
2011/12/09,99.28
2011/12/08,99.36
2011/12/07,99.44
2011/12/06,99.42
2011/12/05,99.41
2011/12/02,99.17
2011/12/01,99.02
2011/11/30,99.06
2011/11/29,97.43
2011/11/28,97.59
2011/11/25,96.69
2011/11/24,97.40
2011/11/23,96.93
2011/11/22,97.27
2011/11/21,97.28
2011/11/18,98.06
2011/11/17,98.36
2011/11/16,98.50
2011/11/15,98.10
2011/11/14,98.15
2011/11/11,97.76
2011/11/10,98.06
2011/11/09,97.95
2011/11/08,98.59
2011/11/07,97.77
2011/11/04,97.74
2011/11/03,97.92
2011/11/02,97.18
2011/11/01,96.63
2011/10/31,97.49
2011/10/28,97.78
2011/10/27,97.61
2011/10/26,97.04
2011/10/25,96.77
2011/10/24,96.54
2011/10/21,96.03
2011/10/20,95.98
2011/10/19,96.60
2011/10/18,96.35
2011/10/17,96.61
2011/10/14,96.53
2011/10/13,96.52
2011/10/12,96.87
2011/10/11,96.14
2011/10/10,95.93
2011/10/07,95.26
2011/10/06,95.08
2011/10/05,94.02
2011/10/04,94.55
2011/10/03,94.89
2011/09/30,95.19
2011/09/29,95.21
2011/09/28,96.19
2011/09/27,96.00
2011/09/26,95.37
2011/09/23,95.63
2011/09/22,96.30
2011/09/21,97.89
2011/09/20,97.33
2011/09/19,97.12
2011/09/16,96.92
2011/09/15,96.69
2011/09/14,96.26
2011/09/13,95.62
2011/09/12,95.00
2011/09/09,96.21
2011/09/08,95.97
2011/09/07,95.68
2011/09/06,94.64
2011/09/05,95.42
2011/09/02,95.68
2011/09/01,96.44
2011/08/31,96.65
2011/08/30,95.58
2011/08/29,95.36
2011/08/26,93.87
2011/08/25,94.55
2011/08/24,94.61
2011/08/23,94.16
2011/08/22,94.62
2011/08/19,94.14
2011/08/18,95.12
2011/08/17,95.41
2011/08/16,95.40
2011/08/15,95.52
2011/08/12,95.30
2011/08/11,94.04
2011/08/10,93.85
2011/08/08,93.62
2011/08/05,95.70
2011/08/04,95.34
2011/08/03,96.27
2011/08/02,96.58
2011/08/01,97.25
2011/07/29,97.15
2011/07/28,97.35
2011/07/27,97.90
2011/07/26,98.25
2011/07/25,98.37
2011/07/22,98.39
2011/07/21,98.04
2011/07/20,98.68
2011/07/19,98.85
2011/07/18,98.77
2011/07/15,99.09
2011/07/14,99.18
2011/07/13,98.73
2011/07/12,98.44
2011/07/11,98.53
2011/07/08,98.48
2011/07/07,99.17
2011/07/06,98.80
2011/07/05,98.88
2011/07/04,98.58
2011/07/01,98.02
2011/06/30,98.11
2011/06/29,97.86
2011/06/28,97.35
2011/06/27,96.80
2011/06/24,97.04
2011/06/23,96.54
2011/06/22,97.40
2011/06/21,97.61
2011/06/20,96.77
2011/06/17,97.31
2011/06/15,98.00
2011/06/14,98.05
2011/06/13,98.20
2011/06/10,98.90
2011/06/09,98.99
2011/06/08,98.63
2011/06/07,98.82
2011/06/06,98.46
2011/06/03,98.55
2011/06/02,99.18
2011/06/01,99.73
2011/05/31,100.03
2011/05/30,99.83
2011/05/27,99.73
2011/05/26,99.29
2011/05/25,98.69
2011/05/24,98.65
2011/05/23,98.12
2011/05/20,99.25
2011/05/19,99.27
2011/05/17,99.16
2011/05/16,99.06
2011/05/13,99.66
2011/05/12,99.13
2011/05/11,99.78
2011/05/10,99.48
2011/05/09,98.80
2011/05/06,99.30
2011/05/05,99.17
2011/05/04,100.00
